0.0971,0.3071,0.2100,0.0547,0.1582,0.1035,0.0491,0.1581,0.1090,0.0729,0.8413,0.7684,0.0578,0.9327,0.8749,0.0660,0.3289,0.2629,0.0599,0.1740,0.1141,0.0832,0.1376,0.0544,0.0655,0.2238,0.1583,0.0792,0.5095,0.4303,0.0940
0.0921,0.8652,0.7731,0.0523,0.3935,0.3412,0.0523,0.3933,0.3410,0.0644,1.1025,1.0381,0.0539,0.6714,0.6175,0.0568,0.3881,0.3313,0.0446,0.1600,0.1154,0.0882,0.1297,0.0415,0.0591,0.5193,0.4602,0.1082,0.4203,0.3121,0.0660
0.0713,0.3884,0.3171,0.0650,0.1986,0.1336,0.0470,0.1141,0.0671,0.0568,1.5915,1.5347,0.0573,0.8274,0.7701,0.0607,0.4571,0.3964,0.0626,0.1532,0.0906,0.0876,0.1547,0.0671,0.0576,0.5875,0.5299,0.0924,0.3113,0.2189,0.0789
0.0702,0.3013,0.2311,0.0562,0.1718,0.1156,0.0351,0.1528,0.1177,0.0652,0.9041,0.8389,0.0570,0.5901,0.5331,0.0586,0.4104,0.3518,0.0499,0.4355,0.3856,0.0605,0.3735,0.3130,0.0779,0.3135,0.2356,0.0739,0.4216,0.3477,0.0744
0.0866,0.2676,0.1810,0.0449,0.1750,0.1301,0.0433,0.0985,0.0552,0.0475,0.6990,0.6515,0.0481,0.4936,0.4455,0.0599,0.3091,0.2492,0.0560,0.1332,0.0772,0.0787,0.3400,0.2613,0.0853,0.2669,0.1816,0.0686,0.2725,0.2039,0.1011
0.0684,0.2151,0.1467,0.0615,0.1713,0.1098,0.0528,0.1035,0.0507,0.0584,0.9511,0.8927,0.0510,0.5802,0.5292,0.0562,0.3265,0.2703,0.0428,0.1017,0.0589,0.0692,0.1461,0.0769,0.0462,0.2486,0.2024,0.0816,0.5422,0.4606,0.0694
0.0805,0.3137,0.2332,0.0478,0.1840,0.1362,0.0407,0.0896,0.0489,0.0607,0.6705,0.6098,0.0555,0.6620,0.6065,0.0465,0.2920,0.2455,0.0539,0.1092,0.0553,0.0808,0.1421,0.0613,0.0560,0.2484,0.1924,0.0890,0.2987,0.2097,0.0755
0.0853,0.2517,0.1664,0.0544,0.1943,0.1399,0.0510,0.1035,0.0525,0.0573,0.9685,0.9112,0.0523,0.7329,0.6806,0.0525,0.2957,0.2432,0.0507,0.1484,0.0977,0.0520,0.1539,0.1019,0.0639,0.4199,0.3560,0.1035,0.2797,0.1762,0.0874
0.0686,0.2620,0.1934,0.0568,0.1985,0.1417,0.0314,0.0866,0.0552,0.0494,1.2418,1.1924,0.0652,0.9060,0.8408,0.0628,0.2647,0.2019,0.0481,0.0965,0.0484,0.0779,0.1310,0.0531,0.0452,0.2223,0.1771,0.0805,0.3823,0.3018,0.0697
0.0824,0.2132,0.1308,0.0499,0.2017,0.1518,0.0462,0.0792,0.0330,0.0570,0.6125,0.5555,0.0528,0.4751,0.4223,0.0533,0.2703,0.2170,0.0425,0.1115,0.0690,0.0752,0.1404,0.0652,0.0454,0.2454,0.2000,0.0771,0.4557,0.3786,0.0747
