0.000141,0.001520,0.000024,0.000325,0.000029,0.000814,0.000094,0.001577,0.000004,-0.000110,-0.000016,-0.000214,-0.000013,-0.000443,0.000013,0.000764,0.000026,-0.003193,0.000044,-0.000357,0.000025
0.001520,0.087174,0.000632,0.016571,-0.000097,0.001830,-0.000924,0.033799,0.000797,0.045214,0.000446,0.006852,0.000120,-0.012657,-0.000252,0.002619,0.000185,-0.083689,0.000612,-0.007942,-0.000106
0.000024,0.000632,0.000052,0.000310,0.000059,0.001169,0.000033,0.001351,0.000048,0.001353,0.000011,-0.000765,0.000024,-0.000003,-0.000023,0.001031,0.000027,-0.001218,0.000029,0.000237,0.000045
0.000325,0.016571,0.000310,0.017426,0.000333,-0.010546,0.000620,-0.014296,-0.000008,0.017374,-0.000204,-0.010309,-0.000054,-0.004804,0.000660,-0.009782,0.000135,-0.022829,0.000689,-0.008809,-0.000085
0.000029,-0.000097,0.000059,0.000333,0.000097,0.001525,0.000112,0.000830,0.000046,0.001039,-0.000003,-0.001152,0.000026,-0.000349,0.000013,0.001083,0.000033,-0.002160,0.000028,-0.000896,0.000062
0.000814,0.001830,0.001169,-0.010546,0.001525,0.050273,0.000981,0.060902,0.001299,0.013400,0.000629,-0.007490,0.000785,-0.000096,-0.001149,0.040388,0.000682,-0.023416,0.000126,0.007617,0.001491
0.000094,-0.000924,0.000033,0.000620,0.000112,0.000981,0.000302,-0.001037,0.000000,-0.000811,-0.000041,-0.000933,0.000002,-0.001211,0.000127,0.000281,0.000028,-0.001126,-0.000008,-0.003640,0.000029
0.001577,0.033799,0.001351,-0.014296,0.000830,0.060902,-0.001037,0.130800,0.001442,0.034292,0.001669,0.021292,0.001082,0.003528,-0.002933,0.053898,0.000579,-0.081342,-0.000269,0.058427,0.000654
0.000004,0.000797,0.000048,-0.000008,0.000046,0.001299,0.000000,0.001442,0.000064,0.001244,0.000017,-0.000546,0.000027,0.000157,-0.000038,0.001269,0.000024,-0.000073,0.000005,0.000340,0.000048
-0.000110,0.045214,0.001353,0.017374,0.001039,0.013400,-0.000811,0.034292,0.001244,0.083565,0.000543,-0.018425,0.000759,-0.001637,-0.001276,0.015636,0.000183,-0.011915,0.000709,0.002529,0.000210
-0.000016,0.000446,0.000011,-0.000204,-0.000003,0.000629,-0.000041,0.001669,0.000017,0.000543,0.000060,0.000563,0.000033,0.000018,-0.000050,0.000113,-0.000003,0.002751,0.000002,0.000404,0.000011
-0.000214,0.006852,-0.000765,-0.010309,-0.001152,-0.007490,-0.000933,0.021292,-0.000546,-0.018425,0.000563,0.045481,-0.000056,-0.006085,-0.000015,-0.007287,-0.000553,-0.062162,-0.002066,0.015200,-0.001758
-0.000013,0.000120,0.000024,-0.000054,0.000026,0.000785,0.000002,0.001082,0.000027,0.000759,0.000033,-0.000056,0.000028,-0.000026,-0.000029,0.000426,0.000006,0.001337,0.000002,-0.000005,0.000022
-0.000443,-0.012657,-0.000003,-0.004804,-0.000349,-0.000096,-0.001211,0.003528,0.000157,-0.001637,0.000018,-0.006085,-0.000026,0.014880,-0.000904,0.007463,0.000053,0.050400,0.000280,0.030044,0.000283
0.000013,-0.000252,-0.000023,0.000660,0.000013,-0.001149,0.000127,-0.002933,-0.000038,-0.001276,-0.000050,-0.000015,-0.000029,-0.000904,0.000136,-0.001297,-0.000004,-0.003535,-0.000023,-0.002451,-0.000032
0.000764,0.002619,0.001031,-0.009782,0.001083,0.040388,0.000281,0.053898,0.001269,0.015636,0.000113,-0.007287,0.000426,0.007463,-0.001297,0.044263,0.000607,-0.042103,-0.000282,0.027434,0.000934
0.000026,0.000185,0.000027,0.000135,0.000033,0.000682,0.000028,0.000579,0.000024,0.000183,-0.000003,-0.000553,0.000006,0.000053,-0.000004,0.000607,0.000021,-0.001259,0.000030,0.000259,0.000039
-0.003193,-0.083689,-0.001218,-0.022829,-0.002160,-0.023416,-0.001126,-0.081342,-0.000073,-0.011915,0.002751,-0.062162,0.001337,0.050400,-0.003535,-0.042103,-0.001259,1.206718,0.003234,-0.088570,0.003208
0.000044,0.000612,0.000029,0.000689,0.000028,0.000126,-0.000008,-0.000269,0.000005,0.000709,0.000002,-0.002066,0.000002,0.000280,-0.000023,-0.000282,0.000030,0.003234,0.000178,-0.000159,0.000108
-0.000357,-0.007942,0.000237,-0.008809,-0.000896,0.007617,-0.003640,0.058427,0.000340,0.002529,0.000404,0.015200,-0.000005,0.030044,-0.002451,0.027434,0.000259,-0.088570,-0.000159,0.117910,-0.000400
0.000025,-0.000106,0.000045,-0.000085,0.000062,0.001491,0.000029,0.000654,0.000048,0.000210,0.000011,-0.001758,0.000022,0.000283,-0.000032,0.000934,0.000039,0.003208,0.000108,-0.000400,0.000129

