0.006299,0.002353,0.003181,0.016737,-0.005000,0.014826,0.000629,0.001540,-0.009696,0.006372
0.002353,0.001082,0.001344,0.006419,-0.002950,0.004856,0.000173,0.000299,-0.004637,0.003444
0.003181,0.001344,0.001814,0.009029,-0.002864,0.007147,0.000631,0.000463,-0.004643,0.004631
0.016737,0.006419,0.009029,0.066726,-0.030409,0.020693,0.010475,0.006217,-0.040684,0.017953
-0.005000,-0.002950,-0.002864,-0.030409,0.056998,0.015737,-0.010634,-0.005494,0.085800,-0.008016
0.014826,0.004856,0.007147,0.020693,0.015737,0.057022,-0.005125,0.001304,0.008518,0.015161
0.000629,0.000173,0.000631,0.010475,-0.010634,-0.005125,0.019939,0.007893,-0.009000,-0.001447
0.001540,0.000299,0.000463,0.006217,-0.005494,0.001304,0.007893,0.005523,-0.007742,-0.001362
-0.009696,-0.004637,-0.004643,-0.040684,0.085800,0.008518,-0.009000,-0.007742,0.154595,-0.015606
0.006372,0.003444,0.004631,0.017953,-0.008016,0.015161,-0.001447,-0.001362,-0.015606,0.019530

