1.190373,1.301134,0.183145,0.178568,0.038735,-0.055903,0.009406,0.016176,-0.035449,0.111187
1.301134,1.474195,0.205250,0.208628,0.052137,-0.084268,0.008403,0.019366,-0.021786,0.143754
0.183145,0.205250,0.029106,0.027342,0.007752,-0.008928,0.000935,0.002595,-0.003395,0.021459
0.178568,0.208628,0.027342,0.042649,0.005396,0.000197,0.001070,0.002088,0.011518,0.002050
0.038735,0.052137,0.007752,0.005396,0.010746,-0.016739,0.000485,0.001634,-0.003645,0.009767
-0.055903,-0.084268,-0.008928,0.000197,-0.016739,0.667644,0.001211,-0.008895,-0.028285,-0.080937
0.009406,0.008403,0.000935,0.001070,0.000485,0.001211,0.002963,0.000773,-0.003505,0.011020
0.016176,0.019366,0.002595,0.002088,0.001634,-0.008895,0.000773,0.000813,-0.001942,0.004395
-0.035449,-0.021786,-0.003395,0.011518,-0.003645,-0.028285,-0.003505,-0.001942,0.082196,-0.029407
0.111187,0.143754,0.021459,0.002050,0.009767,-0.080937,0.011020,0.004395,-0.029407,0.162197

