0.412071,0.017569,-0.116500,-0.202246,-0.164345,-0.103032,-0.031073,-0.030586,-0.080160,-0.052727
0.017569,0.013117,0.005456,0.005045,-0.026915,-0.009154,-0.003321,-0.002133,0.012678,-0.001490
-0.116500,0.005456,0.177034,0.046067,-0.024790,-0.034999,0.023586,-0.014915,0.069119,0.041016
-0.202246,0.005045,0.046067,0.404291,0.194177,0.168628,-0.024446,0.045990,0.079496,0.186608
-0.164345,-0.026915,-0.024790,0.194177,0.321125,0.146651,0.042129,0.017260,-0.081556,0.127715
-0.103032,-0.009154,-0.034999,0.168628,0.146651,0.160747,-0.027053,0.036214,-0.011681,0.103413
-0.031073,-0.003321,0.023586,-0.024446,0.042129,-0.027053,0.053740,-0.015558,-0.021907,-0.011751
-0.030586,-0.002133,-0.014915,0.045990,0.017260,0.036214,-0.015558,0.016653,0.019875,0.014153
-0.080160,0.012678,0.069119,0.079496,-0.081556,-0.011681,-0.021907,0.019875,0.120054,0.002503
-0.052727,-0.001490,0.041016,0.186608,0.127715,0.103413,-0.011751,0.014153,0.002503,0.214041

