0.137781,-0.001372,-0.027983,-0.050843,-0.034392,-0.018760,-0.007723,-0.000464,0.107528,-0.021292
-0.001372,0.000171,0.003737,0.003230,0.002967,0.000492,0.000269,0.000110,0.000218,0.000005
-0.027983,0.003737,0.116694,0.096730,-0.035009,0.026547,-0.006122,0.000801,0.017653,0.004847
-0.050843,0.003230,0.096730,0.208264,-0.017802,0.041474,-0.003065,0.000630,0.050639,0.018690
-0.034392,0.002967,-0.035009,-0.017802,0.419185,-0.023986,0.044945,0.006489,-0.063446,-0.002842
-0.018760,0.000492,0.026547,0.041474,-0.023986,0.047505,-0.006548,-0.001554,-0.014022,0.030861
-0.007723,0.000269,-0.006122,-0.003065,0.044945,-0.006548,0.006556,0.000603,-0.008882,-0.002422
-0.000464,0.000110,0.000801,0.000630,0.006489,-0.001554,0.000603,0.000311,0.001126,-0.001498
0.107528,0.000218,0.017653,0.050639,-0.063446,-0.014022,-0.008882,0.001126,0.171157,-0.020201
-0.021292,0.000005,0.004847,0.018690,-0.002842,0.030861,-0.002422,-0.001498,-0.020201,0.026761

