0.039378,0.003385,-0.006180,-0.011961,0.012001,0.066181,0.013744,0.013887,0.013666,0.021922
0.003385,0.046166,-0.001674,-0.035453,-0.028934,0.010125,-0.005326,0.010490,-0.007044,-0.034481
-0.006180,-0.001674,0.046711,-0.030059,0.066806,0.002939,-0.010964,-0.001121,-0.008027,-0.053268
-0.011961,-0.035453,-0.030059,0.255527,-0.028471,-0.058207,-0.015516,-0.027284,0.028457,0.184187
0.012001,-0.028934,0.066806,-0.028471,0.155092,0.041047,0.002348,0.001356,0.002491,-0.067782
0.066181,0.010125,0.002939,-0.058207,0.041047,0.140220,0.007899,0.031088,0.024113,-0.004051
0.013744,-0.005326,-0.010964,-0.015516,0.002348,0.007899,0.035168,0.003638,0.002056,0.021861
0.013887,0.010490,-0.001121,-0.027284,0.001356,0.031088,0.003638,0.011489,-0.000120,-0.019399
0.013666,-0.007044,-0.008027,0.028457,0.002491,0.024113,0.002056,-0.000120,0.016118,0.050456
0.021922,-0.034481,-0.053268,0.184187,-0.067782,-0.004051,0.021861,-0.019399,0.050456,0.286851

