0.0702,0.3934,0.0596,0.1060,0.0557,0.1523,0.0591,0.4984,0.0530,2.6693,0.0799,0.4542,0.0799,0.3706,0.1074,0.1597,0.0607,0.1807,0.0849,0.4031,0.0623
0.0752,0.3792,0.0617,0.1158,0.0525,1.0290,0.0749,0.5620,0.0443,0.6986,0.1026,0.8413,0.0625,0.1201,0.1134,0.1301,0.0675,0.1941,0.0694,0.5471,0.0710
0.0834,0.3578,0.0446,0.1111,0.0615,0.9096,0.0652,1.6843,0.0591,0.6665,0.0496,0.6090,0.0863,0.1544,0.0789,0.1486,0.0636,0.8668,0.0855,0.3175,0.0784
0.1074,0.3030,0.0538,0.0839,0.0549,0.1712,0.0752,0.2986,0.0446,0.5869,0.0942,0.3264,0.0741,0.1354,0.1279,0.1293,0.0610,0.2018,0.0731,0.3763,0.0586
0.0726,0.9567,0.0654,0.0810,0.0610,0.1465,0.0599,0.2424,0.0528,0.7278,0.0886,0.5734,0.0631,0.1249,0.0915,0.1195,0.0604,0.1962,0.0813,0.3304,0.0103
0.0868,0.3354,0.0631,0.0826,0.0633,0.1527,0.0567,0.2437,0.0422,0.9718,0.0755,0.6449,0.0660,0.1782,0.0723,0.1428,0.0623,0.2300,0.0707,0.4327,0.0607
0.0828,0.2945,0.0591,0.0918,0.0499,0.1871,0.0678,0.4322,0.0623,0.6777,0.0631,0.5869,0.0712,0.1225,0.0913,0.1525,0.0575,0.1904,0.0718,0.3576,0.0686
0.0654,0.2745,0.0570,0.0834,0.0562,0.1765,0.0654,0.9688,0.0562,0.5761,0.0578,1.0391,0.0103,0.1264,0.0905,0.1014,0.0596,0.2442,0.0689,0.8280,0.0536
0.0894,0.3127,0.0520,0.0874,0.0631,0.1800,0.0578,0.2827,0.0599,0.5386,0.0544,0.3648,0.0765,0.2464,0.0950,0.1201,0.0610,0.1646,0.0905,0.2803,0.0765
0.0718,1.3895,0.0557,0.0850,0.0662,0.1359,0.0641,0.2806,0.0565,0.5223,0.0583,0.4471,0.0902,0.1177,0.0886,0.1353,0.0551,1.4002,0.0689,0.3017,0.0636
