0.0876,0.2587,0.0647,0.0607,0.1071,0.1042,0.0512,0.2113,0.0815,0.3698,0.0686,0.1375,0.0781,0.0793,0.0868,0.3268,0.0335,0.3188,0.0900,0.2289,0.1116
0.0855,0.2732,0.0789,0.0892,0.0765,0.1145,0.0575,0.4441,0.0559,0.3488,0.0567,0.2519,0.0810,0.1064,0.0583,0.1269,0.0551,0.1637,0.0921,0.5603,0.1002
0.1329,0.2679,0.0596,0.1206,0.0633,0.0939,0.0604,0.4890,0.0425,0.2206,0.0620,0.1824,0.0768,0.1676,0.0802,0.1254,0.0546,0.2263,0.0604,0.5081,0.1124
0.1271,0.1621,0.0747,0.1731,0.0834,0.1074,0.0496,0.5854,0.0649,0.2504,0.0599,0.1889,0.0752,0.0866,0.0683,0.1301,0.0789,0.1704,0.1060,0.2430,0.0984
0.1063,0.1566,0.0691,0.1198,0.0681,0.1024,0.0438,0.2213,0.0749,0.3741,0.0596,0.1459,0.0815,0.0987,0.0736,0.1043,0.0573,0.4742,0.1221,0.2586,0.1190
0.0868,0.1777,0.0881,0.0895,0.0855,0.1095,0.0343,0.2007,0.0683,0.4054,0.0641,0.1515,0.0820,0.1206,0.0617,0.0902,0.0517,0.2276,0.1042,0.5152,0.1749
0.0905,0.1843,0.0768,0.0747,0.0826,0.1138,0.0607,0.2564,0.0662,0.3682,0.0781,0.1543,0.0936,0.1367,0.0842,0.1518,0.0826,0.2145,0.0857,0.3968,0.1100
0.0863,0.1303,0.0778,0.0905,0.0942,0.1019,0.0462,0.2477,0.0694,0.4091,0.0486,0.3564,0.0876,0.1623,0.1013,0.3379,0.1037,0.2551,0.1008,0.3256,0.1324
0.0536,0.2716,0.0702,0.0800,0.0681,0.4394,0.1082,0.2353,0.0852,0.3962,0.0589,0.1475,0.0897,0.1518,0.0781,0.1364,0.0662,0.2263,0.1055,0.5980,0.1696
0.1306,0.2099,0.0654,0.1016,0.0897,0.1356,0.0409,0.2635,0.0509,0.8839,0.0689,0.4957,0.0654,0.1277,0.0944,0.2535,0.0702,0.1844,0.0889,0.2882,0.1546
