0.0749,0.7462,0.0910,1.2352,0.0562,0.0739,0.0720,1.2267,0.0541,0.6568,0.0551,1.5151,0.0818,0.0650,0.0884,0.2696,0.0617,0.2801,0.0457,1.5579,0.0583
0.0733,1.3788,0.0507,1.5654,0.0710,0.0718,0.0915,0.8396,0.0380,0.5051,0.0399,0.8026,0.0549,0.0589,0.0839,0.1274,0.0554,0.2772,0.0333,0.7454,0.0496
0.0544,1.0582,0.0483,1.0235,0.0512,0.0907,0.0873,0.8175,0.0636,1.1649,0.0399,0.5987,0.0562,0.0470,0.0823,0.1715,0.0488,0.2212,0.0557,0.2913,0.0288
0.0451,0.5527,0.0641,0.7629,0.0549,0.0697,0.0757,0.3684,0.0438,0.5125,0.0451,0.5043,0.0559,0.0431,0.1095,0.3031,0.0507,0.4446,0.0412,1.2485,0.0739
0.0578,0.8019,0.0541,0.4557,0.0615,0.0567,0.1042,0.5794,0.0483,0.5542,0.0401,0.6728,0.0493,0.0692,0.1269,0.1796,0.0718,0.7212,0.0472,1.8975,0.1176
0.0557,0.6484,0.0430,0.6490,0.0610,0.0470,0.1002,0.1785,0.0443,0.7168,0.0428,0.5280,0.0604,0.0383,0.1084,0.1058,0.0570,0.3510,0.0557,0.2871,0.0551
0.0607,1.5473,0.0567,0.7373,0.0710,0.0391,0.0831,0.3832,0.0549,0.4566,0.0472,0.5535,0.0610,0.0433,0.1063,0.1554,0.0488,0.2795,0.0370,0.3699,0.0525
0.0544,0.6223,0.0567,0.4945,0.0620,0.0507,0.0749,0.2732,0.0507,0.8215,0.0507,1.2234,0.0596,0.0834,0.0934,0.2282,0.0454,0.3207,0.0501,0.2607,0.0477
0.0538,0.4501,0.0559,0.5095,0.0583,0.0533,0.0966,0.3523,0.0509,0.5093,0.0472,0.4315,0.0723,0.0328,0.1092,0.2609,0.0488,0.2658,0.0615,0.2438,0.0480
0.0610,1.1766,0.0573,0.7273,0.0596,0.0227,0.0855,0.1933,0.0625,0.5328,0.0470,0.6651,0.0472,0.0138,0.0968,0.0976,0.0570,0.2031,0.0449,0.2024,0.0495
