0.000052,-0.000322,-0.000027,0.000006,-0.000058,0.000154,0.000014,0.000462,0.000016,0.000164,-0.000006,0.000019,0.000019,0.000006,0.000022,0.000108,-0.000019,-0.000003,-0.000004,-0.000094,0.000013
-0.000322,0.007520,0.000483,-0.000724,0.000826,0.001639,0.000137,-0.002736,0.000178,-0.000042,0.000043,-0.001635,0.000291,-0.000513,-0.000150,-0.000759,0.000106,0.000119,-0.000153,0.003126,0.000059
-0.000027,0.000483,0.000171,-0.000003,0.000041,-0.000286,0.000034,-0.000729,0.000006,0.000046,-0.000125,0.000033,0.000077,0.000022,0.000073,0.000006,-0.000002,-0.000020,-0.000029,0.000057,-0.000039
0.000006,-0.000724,-0.000003,0.000185,-0.000113,-0.000384,-0.000002,0.000499,-0.000102,-0.000063,0.000005,0.000358,0.000002,0.000078,0.000048,0.000351,-0.000023,-0.000007,-0.000011,-0.000318,-0.000029
-0.000058,0.000826,0.000041,-0.000113,0.000154,-0.000276,-0.000010,-0.001509,-0.000015,-0.000700,0.000005,-0.000299,-0.000001,-0.000051,-0.000052,-0.000312,0.000028,-0.000028,-0.000011,0.000423,-0.000007
0.000154,0.001639,-0.000286,-0.000384,-0.000276,0.007855,0.000174,0.015313,0.001141,0.010552,0.000304,-0.000120,0.000182,0.000042,-0.000109,0.000385,-0.000035,0.000604,0.000182,0.000064,0.000310
0.000014,0.000137,0.000034,-0.000002,-0.000010,0.000174,0.000067,0.000908,0.000005,0.000551,-0.000026,-0.000139,0.000080,0.000088,-0.000048,-0.000054,-0.000005,0.000015,-0.000001,0.000040,0.000015
0.000462,-0.002736,-0.000729,0.000499,-0.001509,0.015313,0.000908,0.048964,0.001377,0.027999,0.000531,0.001458,0.001022,0.001554,-0.000774,0.001422,-0.000191,0.001398,0.000751,-0.001749,0.000667
0.000016,0.000178,0.000006,-0.000102,-0.000015,0.001141,0.000005,0.001377,0.000471,0.002204,-0.000001,-0.000141,0.000024,0.000141,0.000034,-0.000130,-0.000009,0.000064,0.000005,-0.000282,0.000002
0.000164,-0.000042,0.000046,-0.000063,-0.000700,0.010552,0.000551,0.027999,0.002204,0.021837,-0.000069,0.000426,0.000755,0.001503,-0.000201,-0.000104,-0.000093,0.000877,0.000402,-0.001841,0.000230
-0.000006,0.000043,-0.000125,0.000005,0.000005,0.000304,-0.000026,0.000531,-0.000001,-0.000069,0.000146,-0.000066,-0.000042,-0.000030,-0.000059,0.000092,-0.000002,0.000025,-0.000002,0.000164,0.000027
0.000019,-0.001635,0.000033,0.000358,-0.000299,-0.000120,-0.000139,0.001458,-0.000141,0.000426,-0.000066,0.001604,-0.000067,-0.000107,0.000390,0.001153,-0.000060,0.000024,0.000036,-0.000696,-0.000094
0.000019,0.000291,0.000077,0.000002,-0.000001,0.000182,0.000080,0.001022,0.000024,0.000755,-0.000042,-0.000067,0.000179,0.000194,0.000017,0.000087,-0.000033,-0.000011,-0.000024,0.000296,-0.000017
0.000006,-0.000513,0.000022,0.000078,-0.000051,0.000042,0.000088,0.001554,0.000141,0.001503,-0.000030,-0.000107,0.000194,0.000633,-0.000043,-0.000118,-0.000035,-0.000025,-0.000016,-0.000077,-0.000060
0.000022,-0.000150,0.000073,0.000048,-0.000052,-0.000109,-0.000048,-0.000774,0.000034,-0.000201,-0.000059,0.000390,0.000017,-0.000043,0.000208,0.000440,-0.000036,-0.000032,-0.000046,-0.000062,-0.000053
0.000108,-0.000759,0.000006,0.000351,-0.000312,0.000385,-0.000054,0.001422,-0.000130,-0.000104,0.000092,0.001153,0.000087,-0.000118,0.000440,0.001908,-0.000142,0.000009,-0.000154,-0.000089,-0.000060
-0.000019,0.000106,-0.000002,-0.000023,0.000028,-0.000035,-0.000005,-0.000191,-0.000009,-0.000093,-0.000002,-0.000060,-0.000033,-0.000035,-0.000036,-0.000142,0.000018,0.000008,0.000016,-0.000015,0.000008
-0.000003,0.000119,-0.000020,-0.000007,-0.000028,0.000604,0.000015,0.001398,0.000064,0.000877,0.000025,0.000024,-0.000011,-0.000025,-0.000032,0.000009,0.000008,0.000065,0.000027,-0.000084,0.000031
-0.000004,-0.000153,-0.000029,-0.000011,-0.000011,0.000182,-0.000001,0.000751,0.000005,0.000402,-0.000002,0.000036,-0.000024,-0.000016,-0.000046,-0.000154,0.000016,0.000027,0.000050,-0.000087,0.000019
-0.000094,0.003126,0.000057,-0.000318,0.000423,0.000064,0.000040,-0.001749,-0.000282,-0.001841,0.000164,-0.000696,0.000296,-0.000077,-0.000062,-0.000089,-0.000015,-0.000084,-0.000087,0.002573,-0.000002
0.000013,0.000059,-0.000039,-0.000029,-0.000007,0.000310,0.000015,0.000667,0.000002,0.000230,0.000027,-0.000094,-0.000017,-0.000060,-0.000053,-0.000060,0.000008,0.000031,0.000019,-0.000002,0.000037

