0.000478,-0.001219,0.000083,-0.001176,-0.000269,-0.002151,-0.000079,-0.001543,0.000020,0.003298,-0.000072,-0.000467,0.000055,-0.000040,0.000011,0.000074,0.000055,-0.000112,-0.000040,0.001205,0.000063
-0.001219,0.016886,-0.000136,0.004044,0.001196,-0.006072,0.000119,0.015842,0.000226,-0.010076,0.000733,-0.003085,-0.000378,-0.000642,0.000132,-0.000931,0.000978,0.004362,0.000935,0.001413,-0.000142
0.000083,-0.000136,0.000039,-0.000100,-0.000050,-0.000258,-0.000042,-0.000420,0.000001,0.000374,-0.000020,-0.000212,-0.000022,-0.000062,-0.000056,-0.000027,-0.000033,-0.000091,-0.000018,0.000188,-0.000011
-0.001176,0.004044,-0.000100,0.031729,0.000791,-0.005907,0.000206,-0.002635,-0.000324,-0.004998,-0.000231,0.002971,0.000400,0.001126,-0.000562,-0.000664,-0.000906,-0.000108,-0.000852,-0.002782,-0.000294
-0.000269,0.001196,-0.000050,0.000791,0.000221,0.001241,0.000073,0.002067,-0.000008,-0.001944,0.000017,0.000187,-0.000007,0.000068,-0.000016,-0.000094,0.000046,0.000289,0.000115,-0.000025,-0.000008
-0.002151,-0.006072,-0.000258,-0.005907,0.001241,0.044443,0.000170,0.013625,-0.000094,-0.013848,-0.000280,0.004642,0.000193,0.000562,-0.001236,-0.001011,-0.001526,-0.003187,-0.000241,-0.012163,-0.000754
-0.000079,0.000119,-0.000042,0.000206,0.000073,0.000170,0.000079,0.000954,-0.000003,0.000021,-0.000037,0.000335,0.000055,0.000143,0.000045,0.000033,0.000056,0.000027,0.000031,-0.000154,0.000026
-0.001543,0.015842,-0.000420,-0.002635,0.002067,0.013625,0.000954,0.046486,0.000471,0.008791,-0.000208,0.001279,0.000896,0.001374,-0.000300,-0.002108,0.000761,0.001545,0.001332,-0.007840,-0.000377
0.000020,0.000226,0.000001,-0.000324,-0.000008,-0.000094,-0.000003,0.000471,0.000019,0.000319,0.000017,-0.000112,0.000001,-0.000025,0.000008,-0.000001,0.000027,0.000069,-0.000006,-0.000301,-0.000010
0.003298,-0.010076,0.000374,-0.004998,-0.001944,-0.013848,0.000021,0.008791,0.000319,0.061630,-0.001383,0.003355,0.002032,0.002162,-0.000096,-0.001317,-0.001208,-0.008802,-0.001035,-0.007211,-0.000282
-0.000072,0.000733,-0.000020,-0.000231,0.000017,-0.000280,-0.000037,-0.000208,0.000017,-0.001383,0.000150,-0.000356,-0.000093,-0.000179,0.000074,0.000026,0.000054,0.000464,0.000037,-0.000100,-0.000010
-0.000467,-0.003085,-0.000212,0.002971,0.000187,0.004642,0.000335,0.001279,-0.000112,0.003355,-0.000356,0.003608,0.000551,0.001140,0.000061,-0.000070,-0.000408,-0.002178,-0.000302,-0.003050,-0.000055
0.000055,-0.000378,-0.000022,0.000400,-0.000007,0.000193,0.000055,0.000896,0.000001,0.002032,-0.000093,0.000551,0.000182,0.000271,0.000016,-0.000060,-0.000011,-0.000349,-0.000054,-0.000162,0.000002
-0.000040,-0.000642,-0.000062,0.001126,0.000068,0.000562,0.000143,0.001374,-0.000025,0.002162,-0.000179,0.001140,0.000271,0.000494,0.000033,-0.000049,-0.000017,-0.000572,-0.000051,-0.000160,0.000026
0.000011,0.000132,-0.000056,-0.000562,-0.000016,-0.001236,0.000045,-0.000300,0.000008,-0.000096,0.000074,0.000061,0.000016,0.000033,0.000189,0.000142,0.000157,0.000373,0.000058,0.000455,0.000070
0.000074,-0.000931,-0.000027,-0.000664,-0.000094,-0.001011,0.000033,-0.002108,-0.000001,-0.001317,0.000026,-0.000070,-0.000060,-0.000049,0.000142,0.000388,0.000168,0.000416,-0.000068,-0.000095,0.000092
0.000055,0.000978,-0.000033,-0.000906,0.000046,-0.001526,0.000056,0.000761,0.000027,-0.001208,0.000054,-0.000408,-0.000011,-0.000017,0.000157,0.000168,0.000336,0.000898,0.000154,0.001380,0.000116
-0.000112,0.004362,-0.000091,-0.000108,0.000289,-0.003187,0.000027,0.001545,0.000069,-0.008802,0.000464,-0.002178,-0.000349,-0.000572,0.000373,0.000416,0.000898,0.003835,0.000518,0.003805,0.000264
-0.000040,0.000935,-0.000018,-0.000852,0.000115,-0.000241,0.000031,0.001332,-0.000006,-0.001035,0.000037,-0.000302,-0.000054,-0.000051,0.000058,-0.000068,0.000154,0.000518,0.000277,0.001911,0.000078
0.001205,0.001413,0.000188,-0.002782,-0.000025,-0.012163,-0.000154,-0.007840,-0.000301,-0.007211,-0.000100,-0.003050,-0.000162,-0.000160,0.000455,-0.000095,0.001380,0.003805,0.001911,0.027909,0.001059
0.000063,-0.000142,-0.000011,-0.000294,-0.000008,-0.000754,0.000026,-0.000377,-0.000010,-0.000282,-0.000010,-0.000055,0.000002,0.000026,0.000070,0.000092,0.000116,0.000264,0.000078,0.001059,0.000075

