0.010578,0.010663,0.001273,0.001314,-0.001044,-0.000629,-0.008678,-0.008586,-0.007937,-0.007990,-0.010335,-0.010136,0.004628,0.004256,-0.003436,-0.003532,0.004668,0.004728,0.000405,0.000896
0.010663,0.010781,0.001258,0.001328,-0.001509,-0.001094,-0.009574,-0.009492,-0.008025,-0.008052,-0.011802,-0.011624,0.004008,0.003634,-0.004377,-0.004474,0.004616,0.004670,0.000134,0.000642
0.001273,0.001258,0.003839,0.003767,0.002029,0.002134,-0.008537,-0.008556,-0.005184,-0.005184,-0.002655,-0.002827,-0.003056,-0.003031,0.000193,0.000161,0.004172,0.004145,-0.001539,-0.001982
0.001314,0.001328,0.003767,0.003760,0.001834,0.001903,-0.008777,-0.008787,-0.005221,-0.005225,-0.003508,-0.003687,-0.004117,-0.004018,-0.000258,-0.000304,0.004425,0.004375,-0.001575,-0.001938
-0.001044,-0.001509,0.002029,0.001834,0.018675,0.018389,0.005451,0.005414,-0.009491,-0.010368,0.010848,0.010635,0.004026,0.003589,0.010310,0.010419,0.003189,0.003102,0.011897,0.011638
-0.000629,-0.001094,0.002134,0.001903,0.018389,0.018321,0.004153,0.004177,-0.010682,-0.011530,0.009984,0.009734,0.004842,0.004330,0.009942,0.010022,0.003081,0.002939,0.011872,0.011551
-0.008678,-0.009574,-0.008537,-0.008777,0.005451,0.004153,0.070857,0.071219,0.036785,0.035558,0.077358,0.078910,0.025899,0.027503,0.049738,0.049016,-0.002678,-0.002247,0.003655,0.004973
-0.008586,-0.009492,-0.008556,-0.008787,0.005414,0.004177,0.071219,0.071655,0.036379,0.035135,0.078471,0.080048,0.025826,0.027516,0.050081,0.049350,-0.002502,-0.002101,0.003823,0.005160
-0.007937,-0.008025,-0.005184,-0.005221,-0.009491,-0.010682,0.036785,0.036379,0.062932,0.063389,0.042461,0.043629,0.014540,0.016404,0.020873,0.021717,-0.005140,-0.004990,-0.012903,-0.012603
-0.007990,-0.008052,-0.005184,-0.005225,-0.010368,-0.011530,0.035558,0.035135,0.063389,0.063923,0.041033,0.042187,0.014132,0.015984,0.019615,0.020500,-0.005468,-0.005323,-0.013525,-0.013266
-0.010335,-0.011802,-0.002655,-0.003508,0.010848,0.009984,0.077358,0.078471,0.042461,0.041033,0.115553,0.117696,0.030547,0.033610,0.065983,0.065786,0.003166,0.003534,0.001805,0.001810
-0.010136,-0.011624,-0.002827,-0.003687,0.010635,0.009734,0.078910,0.080048,0.043629,0.042187,0.117696,0.119921,0.031244,0.034390,0.066921,0.066744,0.003247,0.003639,0.001703,0.001753
0.004628,0.004008,-0.003056,-0.004117,0.004026,0.004842,0.025899,0.025826,0.014540,0.014132,0.030547,0.031244,0.036712,0.035356,0.024011,0.023764,-0.003946,-0.003523,0.002391,0.002169
0.004256,0.003634,-0.003031,-0.004018,0.003589,0.004330,0.027503,0.027516,0.016404,0.015984,0.033610,0.034390,0.035356,0.034333,0.025114,0.024893,-0.003265,-0.002882,0.001882,0.001741
-0.003436,-0.004377,0.000193,-0.000258,0.010310,0.009942,0.049738,0.050081,0.020873,0.019615,0.065983,0.066921,0.024011,0.025114,0.053205,0.051941,0.007768,0.007922,0.000441,0.000879
-0.003532,-0.004474,0.000161,-0.000304,0.010419,0.010022,0.049016,0.049350,0.021717,0.020500,0.065786,0.066744,0.023764,0.024893,0.051941,0.050817,0.007372,0.007526,0.000593,0.000977
0.004668,0.004616,0.004172,0.004425,0.003189,0.003081,-0.002678,-0.002502,-0.005140,-0.005468,0.003166,0.003247,-0.003946,-0.003265,0.007768,0.007372,0.009772,0.009639,-0.001093,-0.000752
0.004728,0.004670,0.004145,0.004375,0.003102,0.002939,-0.002247,-0.002101,-0.004990,-0.005323,0.003534,0.003639,-0.003523,-0.002882,0.007922,0.007526,0.009639,0.009559,-0.001184,-0.000853
0.000405,0.000134,-0.001539,-0.001575,0.011897,0.011872,0.003655,0.003823,-0.012903,-0.013525,0.001805,0.001703,0.002391,0.001882,0.000441,0.000593,-0.001093,-0.001184,0.012269,0.012485
0.000896,0.000642,-0.001982,-0.001938,0.011638,0.011551,0.004973,0.005160,-0.012603,-0.013266,0.001810,0.001753,0.002169,0.001741,0.000879,0.000977,-0.000752,-0.000853,0.012485,0.012901

