0.132030,0.130739,0.003812,0.004741,0.077903,0.078051,-0.028285,-0.027482,-0.034869,-0.034321,-0.018719,-0.019527,-0.004352,-0.004655,0.025506,0.027466,0.001639,-0.001820,-0.015646,-0.014540
0.130739,0.129488,0.003755,0.004672,0.077913,0.078041,-0.027808,-0.027015,-0.034250,-0.033690,-0.018082,-0.018884,-0.004367,-0.004639,0.025284,0.027240,0.001570,-0.001784,-0.015881,-0.014798
0.003812,0.003755,0.001198,0.001195,0.002144,0.002691,-0.003012,-0.003039,0.002735,0.002539,-0.000384,-0.000324,-0.000140,-0.000166,0.001003,0.001042,0.000588,0.000736,-0.001189,-0.001272
0.004741,0.004672,0.001195,0.001211,0.002769,0.003310,-0.003172,-0.003183,0.002024,0.001851,-0.000841,-0.000796,-0.000167,-0.000209,0.001258,0.001297,0.000539,0.000651,-0.001203,-0.001258
0.077903,0.077913,0.002144,0.002769,0.082001,0.081608,-0.013855,-0.013774,-0.032161,-0.030841,-0.020945,-0.021625,-0.003829,-0.003376,0.013556,0.014127,-0.001792,-0.002829,-0.016970,-0.016577
0.078051,0.078041,0.002691,0.003310,0.081608,0.081544,-0.014445,-0.014367,-0.029780,-0.028578,-0.020710,-0.021373,-0.003842,-0.003396,0.013879,0.014460,-0.001456,-0.002312,-0.017774,-0.017450
-0.028285,-0.027808,-0.003012,-0.003172,-0.013855,-0.014445,0.021632,0.021589,0.005516,0.005467,0.008141,0.008107,0.001017,0.001303,-0.005048,-0.005385,-0.000996,0.000835,-0.005865,-0.006622
-0.027482,-0.027015,-0.003039,-0.003183,-0.013774,-0.014367,0.021589,0.021587,0.005837,0.005805,0.008844,0.008788,0.000931,0.001207,-0.004610,-0.004911,-0.000993,0.000868,-0.005995,-0.006715
-0.034869,-0.034250,0.002735,0.002024,-0.032161,-0.029780,0.005516,0.005837,0.074432,0.072738,0.057370,0.057100,-0.001025,-0.000069,0.002996,0.004094,0.004470,0.010192,-0.005559,-0.006474
-0.034321,-0.033690,0.002539,0.001851,-0.030841,-0.028578,0.005467,0.005805,0.072738,0.071183,0.056311,0.056041,-0.001138,-0.000172,0.002865,0.003992,0.004208,0.009774,-0.005741,-0.006575
-0.018719,-0.018082,-0.000384,-0.000841,-0.020945,-0.020710,0.008141,0.008844,0.057370,0.056311,0.062790,0.062382,-0.001705,-0.001009,0.007437,0.008690,0.002240,0.007493,-0.003893,-0.004265
-0.019527,-0.018884,-0.000324,-0.000796,-0.021625,-0.021373,0.008107,0.008788,0.057100,0.056041,0.062382,0.062071,-0.001665,-0.000984,0.006900,0.008173,0.002201,0.007387,-0.004332,-0.004726
-0.004352,-0.004367,-0.000140,-0.000167,-0.003829,-0.003842,0.001017,0.000931,-0.001025,-0.001138,-0.001705,-0.001665,0.000498,0.000453,-0.001227,-0.001388,-0.000020,-0.000080,0.001527,0.001440
-0.004655,-0.004639,-0.000166,-0.000209,-0.003376,-0.003396,0.001303,0.001207,-0.000069,-0.000172,-0.001009,-0.000984,0.000453,0.000469,-0.001321,-0.001438,-0.000024,-0.000006,0.001103,0.000995
0.025506,0.025284,0.001003,0.001258,0.013556,0.013879,-0.005048,-0.004610,0.002996,0.002865,0.007437,0.006900,-0.001227,-0.001321,0.009409,0.009798,0.000720,0.001405,-0.001884,-0.001587
0.027466,0.027240,0.001042,0.001297,0.014127,0.014460,-0.005385,-0.004911,0.004094,0.003992,0.008690,0.008173,-0.001388,-0.001438,0.009798,0.010364,0.000738,0.001413,-0.002932,-0.002596
0.001639,0.001570,0.000588,0.000539,-0.001792,-0.001456,-0.000996,-0.000993,0.004470,0.004208,0.002240,0.002201,-0.000020,-0.000024,0.000720,0.000738,0.000864,0.001034,0.000028,-0.000093
-0.001820,-0.001784,0.000736,0.000651,-0.002829,-0.002312,0.000835,0.000868,0.010192,0.009774,0.007493,0.007387,-0.000080,-0.000006,0.001405,0.001413,0.001034,0.002006,-0.001019,-0.001286
-0.015646,-0.015881,-0.001189,-0.001203,-0.016970,-0.017774,-0.005865,-0.005995,-0.005559,-0.005741,-0.003893,-0.004332,0.001527,0.001103,-0.001884,-0.002932,0.000028,-0.001019,0.021278,0.021792
-0.014540,-0.014798,-0.001272,-0.001258,-0.016577,-0.017450,-0.006622,-0.006715,-0.006474,-0.006575,-0.004265,-0.004726,0.001440,0.000995,-0.001587,-0.002596,-0.000093,-0.001286,0.021792,0.022415

