0.031162,0.027861,0.012910,0.012435,-0.001583,-0.004784,0.024343,0.022374,0.019501,0.018407,0.001637,-0.000224,0.000822,0.000123,0.013732,0.012929,0.001479,-0.000483,0.046012,0.043796
0.027861,0.025312,0.010862,0.010366,-0.001371,-0.004017,0.020806,0.019051,0.016736,0.015763,0.002093,0.000351,0.000695,0.000006,0.013298,0.012542,0.001139,-0.000633,0.042649,0.040690
0.012910,0.010862,0.044456,0.044618,-0.001843,-0.003913,0.018996,0.016872,0.019557,0.017696,0.001329,-0.000961,-0.000471,-0.001258,0.002469,0.000383,-0.000009,-0.002400,-0.016617,-0.019018
0.012435,0.010366,0.044618,0.044847,-0.001867,-0.003935,0.019210,0.017062,0.019887,0.018029,0.001469,-0.000753,-0.000452,-0.001201,0.002289,0.000201,-0.000136,-0.002496,-0.018232,-0.020577
-0.001583,-0.001371,-0.001843,-0.001867,0.000267,0.000400,-0.001933,-0.001772,-0.001855,-0.001752,-0.000145,-0.000042,-0.000135,-0.000093,-0.000631,-0.000539,0.000019,0.000148,-0.000328,-0.000199
-0.004784,-0.004017,-0.003913,-0.003935,0.000400,0.001091,-0.005231,-0.004844,-0.004756,-0.004519,-0.000156,0.000077,-0.000158,-0.000136,-0.001634,-0.001502,-0.000193,0.000156,-0.004229,-0.003830
0.024343,0.020806,0.018996,0.019210,-0.001933,-0.005231,0.035988,0.033278,0.023247,0.021977,0.006006,0.004815,0.001009,0.001440,0.010694,0.009525,0.000697,-0.000646,0.017682,0.015221
0.022374,0.019051,0.016872,0.017062,-0.001772,-0.004844,0.033278,0.030830,0.021273,0.020131,0.005306,0.004250,0.000954,0.001405,0.009556,0.008542,0.000687,-0.000508,0.016467,0.014207
0.019501,0.016736,0.019557,0.019887,-0.001855,-0.004756,0.023247,0.021273,0.059891,0.058470,-0.000092,-0.001925,-0.000600,-0.001186,0.007227,0.007319,-0.001266,-0.002506,0.017195,0.014968
0.018407,0.015763,0.017696,0.018029,-0.001752,-0.004519,0.021977,0.020131,0.058470,0.057142,-0.000251,-0.001959,-0.000592,-0.001137,0.006781,0.006963,-0.001278,-0.002396,0.016855,0.014769
0.001637,0.002093,0.001329,0.001469,-0.000145,-0.000156,0.006006,0.005306,-0.000092,-0.000251,0.004804,0.004847,0.000173,0.000424,0.004449,0.003999,-0.000548,-0.000609,-0.000211,-0.000399
-0.000224,0.000351,-0.000961,-0.000753,-0.000042,0.000077,0.004815,0.004250,-0.001925,-0.001959,0.004847,0.005159,0.000213,0.000596,0.003784,0.003458,-0.000616,-0.000494,-0.002190,-0.002156
0.000822,0.000695,-0.000471,-0.000452,-0.000135,-0.000158,0.001009,0.000954,-0.000600,-0.000592,0.000173,0.000213,0.000188,0.000206,0.000413,0.000386,0.000034,0.000035,0.000859,0.000874
0.000123,0.000006,-0.001258,-0.001201,-0.000093,-0.000136,0.001440,0.001405,-0.001186,-0.001137,0.000424,0.000596,0.000206,0.000367,0.000154,0.000181,-0.000009,0.000082,-0.000394,-0.000336
0.013732,0.013298,0.002469,0.002289,-0.000631,-0.001634,0.010694,0.009556,0.007227,0.006781,0.004449,0.003784,0.000413,0.000154,0.010479,0.009987,-0.000034,-0.000859,0.023851,0.023066
0.012929,0.012542,0.000383,0.000201,-0.000539,-0.001502,0.009525,0.008542,0.007319,0.006963,0.003999,0.003458,0.000386,0.000181,0.009987,0.009674,-0.000056,-0.000764,0.024405,0.023738
0.001479,0.001139,-0.000009,-0.000136,0.000019,-0.000193,0.000697,0.000687,-0.001266,-0.001278,-0.000548,-0.000616,0.000034,-0.000009,-0.000034,-0.000056,0.000768,0.000692,0.003625,0.003421
-0.000483,-0.000633,-0.002400,-0.002496,0.000148,0.000156,-0.000646,-0.000508,-0.002506,-0.002396,-0.000609,-0.000494,0.000035,0.000082,-0.000859,-0.000764,0.000692,0.000833,0.001756,0.001730
0.046012,0.042649,-0.016617,-0.018232,-0.000328,-0.004229,0.017682,0.016467,0.017195,0.016855,-0.000211,-0.002190,0.000859,-0.000394,0.023851,0.024405,0.003625,0.001756,0.112687,0.110563
0.043796,0.040690,-0.019018,-0.020577,-0.000199,-0.003830,0.015221,0.014207,0.014968,0.014769,-0.000399,-0.002156,0.000874,-0.000336,0.023066,0.023738,0.003421,0.001730,0.110563,0.108739

