1.229399,0.058614,5.015953,-0.183407,0.125965,-0.031339,-0.118613,-0.111670,-0.147262,-0.007877
0.058614,0.053123,1.520253,-0.066586,-0.071408,0.005218,0.000180,0.000255,0.000346,-0.019869
5.015953,1.520253,64.037409,-1.565353,-2.909547,-0.858145,-0.502192,-0.531093,-1.035457,-1.741682
-0.183407,-0.066586,-1.565353,0.756630,0.825625,0.165513,0.051936,0.116728,0.120614,0.119128
0.125965,-0.071408,-2.909547,0.825625,4.262963,0.974710,-0.108502,0.066890,-0.113739,0.470480
-0.031339,0.005218,-0.858145,0.165513,0.974710,0.322401,0.024069,0.028200,0.048919,0.166384
-0.118613,0.000180,-0.502192,0.051936,-0.108502,0.024069,0.049023,0.017602,0.060178,0.009710
-0.111670,0.000255,-0.531093,0.116728,0.066890,0.028200,0.017602,0.057860,0.089524,0.100469
-0.147262,0.000346,-1.035457,0.120614,-0.113739,0.048919,0.060178,0.089524,0.222624,0.232378
-0.007877,-0.019869,-1.741682,0.119128,0.470480,0.166384,0.009710,0.100469,0.232378,0.410667

