0.141285,-0.001783,-0.028891,-0.049394,-0.032497,-0.016876,-0.010234,0.000634,0.109183,-0.019957
-0.001783,0.000248,0.004395,0.005013,0.002009,0.000199,0.000167,0.000083,0.001299,-0.000261
-0.028891,0.004395,0.117456,0.095760,-0.034103,0.025890,-0.006969,0.000402,0.015511,0.005117
-0.049394,0.005013,0.095760,0.207374,-0.017415,0.045034,-0.001449,0.002783,0.050188,0.017679
-0.032497,0.002009,-0.034103,-0.017415,0.420273,-0.026384,0.042344,0.004709,-0.064434,-0.004285
-0.016876,0.000199,0.025890,0.045034,-0.026384,0.047882,-0.002563,-0.000427,-0.010630,0.031402
-0.010234,0.000167,-0.006969,-0.001449,0.042344,-0.002563,0.006115,0.000190,-0.012873,0.000584
0.000634,0.000083,0.000402,0.002783,0.004709,-0.000427,0.000190,0.000630,0.003450,-0.001701
0.109183,0.001299,0.015511,0.050188,-0.064434,-0.010630,-0.012873,0.003450,0.172306,-0.019836
-0.019957,-0.000261,0.005117,0.017679,-0.004285,0.031402,0.000584,-0.001701,-0.019836,0.028203

