0.018788,0.000460,0.000875,0.008490,-0.002093,0.000688,0.000230,0.000306,-0.001782,-0.001964
0.000460,0.001121,-0.000095,0.006178,-0.000778,0.000635,-0.000020,-0.000031,-0.000019,-0.001622
0.000875,-0.000095,0.000067,-0.000085,-0.000106,0.000151,0.000029,0.000025,0.000090,0.000125
0.008490,0.006178,-0.000085,0.091058,0.026600,0.022731,0.003689,0.010367,0.000118,0.006691
-0.002093,-0.000778,-0.000106,0.026600,0.037354,0.012567,0.002764,0.010868,0.001795,0.013474
0.000688,0.000635,0.000151,0.022731,0.012567,0.012502,0.002163,0.005426,0.005502,0.003645
0.000230,-0.000020,0.000029,0.003689,0.002764,0.002163,0.000944,0.001500,0.000955,-0.000362
0.000306,-0.000031,0.000025,0.010367,0.010868,0.005426,0.001500,0.004035,0.002000,0.002057
-0.001782,-0.000019,0.000090,0.000118,0.001795,0.005502,0.000955,0.002000,0.006207,-0.001282
-0.001964,-0.001622,0.000125,0.006691,0.013474,0.003645,-0.000362,0.002057,-0.001282,0.020591

