0.019802,0.005440,-0.005387,0.017187,-0.013580,-0.003423,-0.000169,-0.001127,0.003551,-0.000767
0.005440,0.031968,-0.006489,-0.002462,-0.005047,0.003394,0.000765,-0.000132,0.000856,-0.002136
-0.005387,-0.006489,0.042182,0.011462,-0.011817,0.004751,0.000295,0.000303,-0.001904,-0.011782
0.017187,-0.002462,0.011462,0.044657,0.008295,0.001116,0.000390,-0.001797,0.000814,-0.008988
-0.013580,-0.005047,-0.011817,0.008295,0.061010,0.004867,0.000156,-0.001212,-0.007636,-0.005882
-0.003423,0.003394,0.004751,0.001116,0.004867,0.004470,0.000676,-0.000083,-0.002181,-0.002611
-0.000169,0.000765,0.000295,0.000390,0.000156,0.000676,0.000135,-0.000006,-0.000218,-0.000002
-0.001127,-0.000132,0.000303,-0.001797,-0.001212,-0.000083,-0.000006,0.000293,0.000032,-0.000424
0.003551,0.000856,-0.001904,0.000814,-0.007636,-0.002181,-0.000218,0.000032,0.002375,0.002061
-0.000767,-0.002136,-0.011782,-0.008988,-0.005882,-0.002611,-0.000002,-0.000424,0.002061,0.024363

