0.023133,-0.000819,-0.001230,-0.006672,0.015613,-0.001728,0.030339,0.002381,-0.000519,0.009147
-0.000819,0.008085,0.004899,-0.007072,-0.008520,0.000792,-0.002870,-0.000480,-0.000249,0.002710
-0.001230,0.004899,0.003404,-0.003142,-0.004348,0.001240,-0.003078,-0.000907,-0.000426,0.003401
-0.006672,-0.007072,-0.003142,0.019471,0.007507,-0.002308,-0.002904,-0.002928,-0.000315,-0.006377
0.015613,-0.008520,-0.004348,0.007507,0.076947,-0.004626,0.020724,0.000470,-0.003271,-0.007026
-0.001728,0.000792,0.001240,-0.002308,-0.004626,0.003822,-0.005000,-0.000519,-0.000256,0.004640
0.030339,-0.002870,-0.003078,-0.002904,0.020724,-0.005000,0.048258,0.003364,-0.000943,0.002087
0.002381,-0.000480,-0.000907,-0.002928,0.000470,-0.000519,0.003364,0.001314,0.000228,-0.001647
-0.000519,-0.000249,-0.000426,-0.000315,-0.003271,-0.000256,-0.000943,0.000228,0.000450,-0.000796
0.009147,0.002710,0.003401,-0.006377,-0.007026,0.004640,0.002087,-0.001647,-0.000796,0.034192

