0.000195,0.000604,0.000409,-0.000088,-0.000434,-0.000346,-0.000142,0.000086,0.000228,-0.000047,0.001150,0.001198,-0.000086,0.000767,0.000853,-0.000002,0.000696,0.000698,0.000129,0.000980,0.000851,-0.000025,0.000641,0.000666,0.000118,0.000753,0.000635,-0.000074,0.004314,0.004388,0.000039
0.000604,0.030713,0.030109,-0.000433,-0.001613,-0.001181,-0.001953,0.002292,0.004246,-0.001731,0.005700,0.007431,-0.000600,0.016094,0.016694,0.000807,0.019691,0.018885,0.001421,0.001045,-0.000376,0.000165,-0.001101,-0.001266,0.000360,0.009013,0.008653,-0.000235,0.000659,0.000895,-0.000970
0.000409,0.030109,0.029700,-0.000344,-0.001179,-0.000835,-0.001812,0.002206,0.004018,-0.001683,0.004550,0.006233,-0.000515,0.015327,0.015842,0.000809,0.018996,0.018187,0.001292,0.000065,-0.001227,0.000190,-0.001742,-0.001933,0.000242,0.008260,0.008018,-0.000161,-0.003655,-0.003493,-0.001009
-0.000088,-0.000433,-0.000344,0.000619,0.003864,0.003245,0.000204,-0.000158,-0.000363,-0.000010,-0.000129,-0.000119,-0.000060,-0.000876,-0.000816,-0.000032,-0.000697,-0.000665,-0.000202,-0.000374,-0.000172,0.000041,-0.000227,-0.000268,-0.000033,0.000095,0.000128,-0.000050,0.000156,0.000206,0.000164
-0.000434,-0.001613,-0.001179,0.003864,0.025242,0.021378,0.001263,-0.001274,-0.002538,-0.000059,0.000806,0.000864,-0.000219,-0.004693,-0.004474,-0.000041,-0.002779,-0.002738,-0.001121,-0.002200,-0.001079,0.000293,-0.001291,-0.001584,-0.000140,0.001654,0.001794,-0.000270,0.002561,0.002830,0.001159
-0.000346,-0.001181,-0.000835,0.003245,0.021378,0.018133,0.001059,-0.001116,-0.002175,-0.000048,0.000935,0.000983,-0.000159,-0.003817,-0.003658,-0.000009,-0.002082,-0.002072,-0.000919,-0.001826,-0.000907,0.000252,-0.001064,-0.001316,-0.000107,0.001559,0.001666,-0.000220,0.002404,0.002624,0.000995
-0.000142,-0.001953,-0.001812,0.000204,0.001263,0.001059,0.000327,-0.000078,-0.000405,0.000132,-0.000952,-0.001085,0.000076,-0.001093,-0.001169,0.000019,-0.001350,-0.001369,-0.000113,-0.000429,-0.000316,0.000070,-0.000369,-0.000439,-0.000114,-0.001390,-0.001277,0.000083,-0.004685,-0.004768,-0.000009
0.000086,0.002292,0.002206,-0.000158,-0.001274,-0.001116,-0.000078,0.001527,0.001605,0.000062,-0.001518,-0.001580,-0.000114,0.002641,0.002755,-0.000001,0.001613,0.001614,0.000376,0.001434,0.001058,0.000227,-0.000181,-0.000408,-0.000113,-0.001077,-0.000964,-0.000106,-0.008355,-0.008250,-0.000477
0.000228,0.004246,0.004018,-0.000363,-0.002538,-0.002175,-0.000405,0.001605,0.002010,-0.000070,-0.000565,-0.000495,-0.000189,0.003734,0.003924,-0.000020,0.002963,0.002983,0.000489,0.001863,0.001374,0.000156,0.000188,0.000032,0.000001,0.000313,0.000313,-0.000189,-0.003671,-0.003482,-0.000468
-0.000047,-0.001731,-0.001683,-0.000010,-0.000059,-0.000048,0.000132,0.000062,-0.000070,0.000242,-0.001197,-0.001440,0.000110,-0.001051,-0.001161,-0.000056,-0.001233,-0.001176,-0.000070,-0.000396,-0.000326,-0.000005,-0.000139,-0.000134,-0.000026,-0.000505,-0.000478,0.000034,-0.000925,-0.000959,0.000121
