0.000082,0.001718,0.001636,0.000050,0.002373,0.002323,0.000024,0.000039,0.000015,-0.000010,0.002071,0.002080,-0.000004,-0.000353,-0.000349,0.000010,0.001880,0.001870,0.000030,0.000069,0.000038,-0.000060,-0.000239,-0.000179,0.000027,-0.000323,-0.000350,-0.000035,0.001220,0.001255,-0.000021
0.001718,0.141851,0.140133,-0.000817,0.065359,0.066175,0.001476,0.000413,-0.001063,-0.000062,0.023044,0.023106,0.000616,-0.009808,-0.010424,-0.000477,-0.010443,-0.009966,-0.001341,-0.002520,-0.001180,-0.001824,-0.018968,-0.017144,-0.000027,-0.017543,-0.017515,-0.002214,-0.045719,-0.043504,-0.002008
0.001636,0.140133,0.138497,-0.000867,0.062985,0.063852,0.001451,0.000374,-0.001077,-0.000052,0.020974,0.021026,0.000620,-0.009455,-0.010075,-0.000488,-0.012323,-0.011836,-0.001371,-0.002589,-0.001218,-0.001765,-0.018729,-0.016964,-0.000054,-0.017220,-0.017165,-0.002179,-0.046939,-0.044760,-0.001986
0.000050,-0.000817,-0.000867,0.000169,0.001409,0.001240,-0.000020,0.000026,0.000046,-0.000096,0.002476,0.002572,0.000014,-0.000518,-0.000532,0.000051,0.003254,0.003203,0.000087,0.000148,0.000060,-0.000031,0.000543,0.000574,0.000021,-0.000094,-0.000115,-0.000024,0.004325,0.004349,0.000034
0.002373,0.065359,0.062985,0.001409,0.130680,0.129271,0.000361,0.004172,0.003811,-0.001126,0.091631,0.092756,-0.000492,0.004018,0.004509,-0.000102,0.044780,0.044882,0.000748,0.001477,0.000728,-0.003710,-0.006322,-0.002612,0.000128,-0.021732,-0.021860,-0.001656,0.032514,0.034170,-0.002910
0.002323,0.066175,0.063852,0.001240,0.129271,0.128031,0.000382,0.004146,0.003765,-0.001030,0.089154,0.090184,-0.000506,0.004535,0.005041,-0.000153,0.041526,0.041679,0.000661,0.001329,0.000668,-0.003679,-0.006865,-0.003186,0.000107,-0.021639,-0.021745,-0.001632,0.028189,0.029821,-0.002944
0.000024,0.001476,0.001451,-0.000020,0.000361,0.000382,0.000041,-0.000011,-0.000052,0.000013,-0.000305,-0.000318,-0.000023,-0.000798,-0.000775,-0.000004,-0.000083,-0.000080,-0.000012,0.000006,0.000018,0.000007,-0.000203,-0.000210,0.000001,0.000016,0.000015,-0.000035,-0.000500,-0.000465,0.000012
0.000039,0.000413,0.000374,0.000026,0.004172,0.004146,-0.000011,0.000320,0.000331,-0.000020,0.004551,0.004571,-0.000045,0.001391,0.001436,-0.000027,0.001267,0.001294,0.000043,0.000230,0.000187,-0.000104,0.000281,0.000386,-0.000004,0.000161,0.000165,-0.000025,0.003899,0.003925,-0.000032
0.000015,-0.001063,-0.001077,0.000046,0.003811,0.003765,-0.000052,0.000331,0.000383,-0.000033,0.004855,0.004888,-0.000022,0.002188,0.002211,-0.000023,0.001350,0.001373,0.000055,0.000224,0.000169,-0.000111,0.000485,0.000596,-0.000005,0.000146,0.000150,0.000009,0.004399,0.004390,-0.000044
-0.000010,-0.000062,-0.000052,-0.000096,-0.001126,-0.001030,0.000013,-0.000020,-0.000033,0.000122,-0.000816,-0.000939,-0.000021,-0.000276,-0.000256,-0.000039,-0.002334,-0.002295,-0.000038,-0.000085,-0.000047,0.000079,-0.000316,-0.000395,0.000038,0.000712,0.000674,0.000032,-0.000066,-0.000098,0.000091
0.002071,0.023044,0.020974,0.002476,0.091631,0.089154,-0.000305,0.004551,0.004855,-0.000816,0.114653,0.115470,0.000069,0.016493,0.016424,0.000150,0.065874,0.065724,0.001581,0.004437,0.002856,-0.002261,0.003493,0.005753,0.000882,-0.001162,-0.002044,-0.000627,0.112687,0.113314,-0.000053
0.002080,0.023106,0.021026,0.002572,0.092756,0.090184,-0.000318,0.004571,0.004888,-0.000939,0.115470,0.116408,0.000089,0.016769,0.016680,0.000189,0.068208,0.068019,0.001620,0.004523,0.002903,-0.002340,0.003809,0.006149,0.000844,-0.001874,-0.002718,-0.000659,0.112752,0.113412,-0.000144
-0.000004,0.000616,0.000620,0.000014,-0.000492,-0.000506,-0.000023,-0.000045,-0.000022,-0.000021,0.000069,0.000089,0.000065,0.000850,0.000785,0.000010,0.000165,0.000155,-0.000000,-0.000054,-0.000053,-0.000029,-0.000097,-0.000068,-0.000010,-0.000511,-0.000502,0.000022,-0.001571,-0.001593,-0.000070
-0.000353,-0.009808,-0.009455,-0.000518,0.004018,0.004535,-0.000798,0.001391,0.002188,-0.000276,0.016493,0.016769,0.000850,0.048143,0.047293,-0.000153,0.013329,0.013482,0.000005,0.000978,0.000974,-0.001519,-0.002254,-0.000735,-0.000446,-0.008506,-0.008059,0.000967,-0.035868,-0.036835,-0.002314
-0.000349,-0.010424,-0.010075,-0.000532,0.004509,0.005041,-0.000775,0.001436,0.002211,-0.000256,0.016424,0.016680,0.000785,0.047293,0.046508,-0.000163,0.013164,0.013327,0.000005,0.001032,0.001027,-0.001491,-0.002158,-0.000667,-0.000437,-0.007994,-0.007557,0.000945,-0.034297,-0.035241,-0.002244
0.000010,-0.000477,-0.000488,0.000051,-0.000102,-0.000153,-0.000004,-0.000027,-0.000023,-0.000039,0.000150,0.000189,0.000010,-0.000153,-0.000163,0.000025,0.001189,0.001163,0.000035,0.000049,0.000013,-0.000012,0.000164,0.000175,-0.000007,-0.000254,-0.000247,0.000002,0.000038,0.000037,-0.000022
0.001880,-0.010443,-0.012323,0.003254,0.044780,0.041526,-0.000083,0.001267,0.001350,-0.002334,0.065874,0.068208,0.000165,0.013329,0.013164,0.001189,0.124354,0.123165,0.001759,0.006315,0.004556,-0.002272,0.004822,0.007093,0.000423,-0.005461,-0.005885,-0.000505,0.069482,0.069987,-0.000416
0.001870,-0.009966,-0.011836,0.003203,0.044882,0.041679,-0.000080,0.001294,0.001373,-0.002295,0.065724,0.068019,0.000155,0.013482,0.013327,0.001163,0.123165,0.122002,0.001724,0.006267,0.004543,-0.002260,0.004658,0.006918,0.000431,-0.005207,-0.005638,-0.000507,0.069444,0.069950,-0.000394
0.000030,-0.001341,-0.001371,0.000087,0.000748,0.000661,-0.000012,0.000043,0.000055,-0.000038,0.001581,0.001620,-0.000000,0.000005,0.000005,0.000035,0.001759,0.001724,0.000107,0.000145,0.000038,-0.000029,0.000387,0.000416,-0.000011,-0.000484,-0.000473,0.000025,0.000627,0.000602,-0.000062
