0.0933,0.0166,0.0673,0.8048,0.4998,0.1113,0.0526,0.0333,0.2057,0.9247
0.1131,0.0072,0.0757,0.5973,0.5048,0.2200,0.0668,0.0322,0.1994,0.3277
0.3849,0.0230,0.0459,0.6585,0.4241,0.1050,0.1293,0.4676,0.1796,0.7404
0.2003,0.0095,0.0551,0.6574,0.5613,0.1126,0.0180,0.0064,0.1912,0.9709
0.0949,0.0079,0.0567,0.6070,0.5546,0.3070,0.0457,0.0249,0.2711,0.2947
0.1057,0.0090,0.0370,0.5532,0.4242,0.0668,0.0204,0.0048,0.1511,0.2003
0.1152,0.0232,0.0306,0.5923,0.7503,0.2577,0.0368,-0.0032,0.1603,0.1700
0.1030,0.0322,0.0370,0.8779,0.6852,0.1830,-0.0060,0.0204,0.1210,0.1845
0.1017,0.0206,0.0309,0.8714,0.6612,0.0433,0.0452,-0.0045,0.1648,0.7615
0.3773,0.0322,0.0520,0.7294,0.3477,0.0372,0.0460,0.0267,0.1081,0.1747
