0.0712,0.1251,0.1320,0.4325,0.5954,0.0866,0.0460,0.0645,0.1259,0.1548
0.0664,0.3159,0.0898,0.5333,0.2423,0.0829,0.0450,0.0911,0.1839,0.6179
0.2039,0.0758,0.0937,0.2459,0.3410,0.1317,0.1144,0.1584,0.1678,0.5868
0.0680,0.1241,0.0993,0.5708,0.4564,0.0858,0.0394,0.0821,0.1301,0.1173
0.0316,0.0998,0.0842,0.1990,0.2204,0.0692,0.0450,0.0478,0.1301,0.1408
0.0899,0.0781,0.0679,0.2037,0.2102,0.0905,0.0531,0.0594,0.3868,0.2334
0.0712,0.0850,0.0795,0.2248,0.2041,0.0921,0.3442,0.0732,0.1375,0.1551
0.0503,0.0628,0.1140,0.3354,0.3640,0.0880,0.0310,0.0452,0.1380,0.1168
0.1401,0.0966,0.0475,0.2594,0.3070,0.0639,0.0595,0.0296,0.1478,0.1424
0.2596,0.0512,0.0681,0.2064,0.2753,0.1022,0.0249,0.0697,0.1443,0.1427
