0.6132,0.1895,0.8611,2.0123,1.1258,0.8329,0.2418,0.8102,0.7705,0.9776
1.0172,0.6183,0.1840,1.2632,1.3779,0.7429,0.2138,0.1650,1.1510,0.9016
1.2813,0.3294,0.1890,1.4508,1.3929,1.0569,0.1663,0.3579,0.4330,0.7757
0.4939,0.2768,0.1768,1.4184,0.9975,0.8885,0.5437,0.4993,0.5214,1.7964
0.5472,0.2565,0.1502,1.5841,0.9050,1.4384,0.1703,0.1624,0.4022,1.1436
0.4227,0.4465,0.1404,0.8758,1.1606,0.8231,0.2104,0.3418,1.0962,0.6493
0.3828,0.2077,0.1330,1.0555,0.8873,0.8289,0.3833,0.1660,3.9782,0.7166
0.4374,0.3776,0.1700,1.0711,1.2044,0.6766,0.1941,0.1877,0.3779,0.7427
0.7209,0.3977,0.1098,1.1315,0.5915,0.9389,0.1616,0.2085,0.5122,0.7654
0.4411,0.2278,0.1539,0.8088,0.5672,0.9881,0.1983,0.1674,0.3774,0.6992
