0.1303,0.0491,0.0647,0.7368,0.4205,0.2621,0.0914,0.0943,0.2721,0.1994
0.2543,0.0694,0.1051,0.7431,0.4054,0.1644,0.0790,0.1349,0.2151,0.2063
0.1609,0.0291,0.2565,0.4869,0.4436,0.1154,0.0310,0.0972,0.1151,0.1656
0.0968,0.6038,0.5352,0.3950,0.4236,0.1169,0.1653,0.0354,0.2562,0.1989
0.0646,0.0409,0.4048,0.2908,1.0834,0.1742,0.0766,0.0133,0.1755,0.1661
0.0659,0.0306,0.0750,0.3934,0.3566,0.1235,0.0112,0.0528,0.0443,0.1619
0.1050,0.0681,0.2003,0.3855,1.1841,0.1766,0.0289,-0.0108,0.0470,0.1659
0.2688,0.0259,0.0317,0.2911,0.4526,0.0932,0.0194,0.0177,0.0868,0.1482
0.1820,0.4734,0.0713,0.4420,0.3835,0.1190,0.0178,0.0581,0.0649,0.2559
0.4776,0.0196,0.0993,0.3233,0.4532,0.0903,0.0494,0.0481,0.0749,0.1775
