0.0725,0.0518,0.0639,1.1795,0.3324,0.5988,0.4426,0.2362,0.0435,0.3482
0.1517,0.0921,0.0312,0.7357,0.5952,0.2504,0.6181,0.3716,0.1644,0.1543
0.1551,0.0153,0.0533,0.9482,0.4967,0.2479,0.6479,0.0109,0.1180,0.1065
0.2575,0.0225,0.4832,0.2185,0.5178,0.5579,0.1856,0.0304,0.0269,0.1136
0.1113,0.0591,0.0114,0.2393,0.3017,0.1074,0.2843,0.0175,0.3159,0.1395
0.1113,0.1647,0.0270,0.2729,0.4305,0.3499,0.0582,0.0354,0.5956,0.1250
0.1229,-0.0349,0.0810,0.8745,0.4856,0.3378,0.0853,-0.0172,0.0581,0.1173
0.1345,0.0233,0.0333,0.2847,0.4329,0.1644,0.1373,-0.0285,0.4317,0.1326
0.0387,0.0557,0.0858,0.3837,0.3231,0.1095,0.0571,-0.0069,0.3549,0.1828
0.0649,0.0074,0.0401,0.2560,0.4864,0.2317,0.0550,0.1761,0.0087,0.1205
