0.2333,0.7097,0.1612,1.1700,1.1636,1.5880,0.1027,0.1098,0.4947,1.5233
0.9342,0.0770,0.3218,1.0263,0.5479,0.9618,0.5470,0.1448,0.1996,1.1299
0.3762,0.0768,0.5082,1.2196,1.1010,1.2073,0.0850,0.7129,1.1091,0.2633
0.2647,0.1105,0.4351,0.8254,0.3991,0.7563,0.0906,0.1232,0.1946,0.1605
1.3512,0.0952,0.4148,1.1764,0.6775,0.7622,0.0716,0.0784,0.6179,0.5737
0.3385,0.0736,0.7136,0.9172,0.4724,0.9441,0.0760,0.0955,0.2067,0.2251
0.3528,0.0884,0.6656,0.8148,0.4885,0.7983,0.0681,0.0684,0.2168,0.2275
0.2847,0.0665,0.2548,1.0139,0.4964,0.6163,0.0644,0.0594,0.1830,0.5236
0.3741,0.0926,0.1975,0.5501,0.3820,0.5011,0.1082,0.0373,0.2318,0.2372
0.5611,0.0778,0.1783,0.4293,0.4893,0.4678,0.0982,0.1264,0.2020,0.5473
