0.0815,0.0945,0.0196,0.7526,0.6709,0.4238,-0.0348,0.0629,0.2101,0.2669
0.0633,0.0240,-0.0343,0.9165,0.4843,0.1175,0.0357,0.0964,0.2855,0.5089
0.4026,0.0473,0.0177,0.6824,0.2769,0.1565,0.0154,0.1093,0.2594,0.2543
1.3932,0.0763,0.0317,0.1673,0.4052,0.0985,0.0289,0.0428,0.1974,0.3960
0.1356,0.0180,-0.0074,1.2001,0.3862,0.1723,0.3442,0.0713,0.3615,0.2168
0.2242,-0.0053,0.0177,0.5230,0.3038,0.1159,-0.0145,0.0763,0.1887,0.3179
0.0815,0.1441,0.1763,0.6753,0.3466,0.0927,0.0012,-0.0100,0.2623,0.1962
0.4662,0.1636,0.2399,0.4359,0.2539,0.0903,-0.0182,0.4239,0.1169,0.4691
0.4322,0.0744,-0.0293,0.5151,0.5350,0.0710,-0.0166,0.1159,0.3050,0.2303
0.0870,0.0064,0.0074,0.5278,0.3149,0.0818,0.1181,0.1019,0.1512,0.4308
