0.5334,0.6577,0.2546,0.7928,0.5603,0.4143,0.4727,0.3458,0.2279,0.3111
0.4377,0.1776,0.1488,0.3462,0.5090,0.2997,0.1692,0.1678,0.4745,0.5366
0.2779,0.1448,0.1446,0.3022,0.5104,0.2108,0.1281,0.1907,0.1870,0.2979
0.2603,0.1185,0.1522,0.3133,0.9516,0.3994,0.1766,0.2490,0.2993,0.2966
0.2645,0.1596,0.1338,0.3294,0.4493,0.2725,0.3844,0.1841,0.2171,0.3290
0.3161,0.1124,0.1565,0.2801,0.4714,0.2058,0.1547,0.1341,0.1849,0.4914
0.7576,0.1452,0.1546,0.3450,0.5793,0.2130,0.1465,0.1702,0.3716,0.3378
0.3048,0.1472,0.1350,0.3067,0.4849,0.3138,0.6069,0.4342,0.2469,0.3341
0.5285,0.1422,0.2002,1.1569,0.9284,0.2629,0.3941,0.4094,0.2049,0.2779
0.2302,0.1477,0.1327,0.5207,0.5610,0.2446,0.1542,0.4716,0.3315,0.3011
