0.2270,0.1254,0.0741,0.5061,0.3846,0.2118,0.3851,0.1675,0.1949,0.2483
0.4396,0.1021,0.0865,0.4808,1.1929,0.1824,0.6035,0.1797,0.1543,0.2507
0.5746,0.2132,0.1190,0.2290,0.3723,0.2457,0.8659,0.2530,0.2105,0.3132
0.5155,0.1807,0.1021,0.4538,0.3649,0.2945,0.5249,0.1520,0.1828,0.8003
0.2847,0.1317,0.1092,0.3080,0.5355,0.3223,0.2838,0.2238,0.1543,0.5556
0.1851,0.1751,0.0876,0.5818,0.2636,0.1847,0.3791,0.1744,0.1651,0.2228
0.1983,0.1240,0.0797,0.3996,0.3218,0.3925,0.2385,0.1612,0.1841,0.2732
0.1331,0.1578,0.0961,0.5789,0.3967,0.2931,0.2024,0.1291,0.1685,0.3029
0.2271,0.4268,0.2490,0.2637,0.3656,0.3005,0.2607,0.1316,0.1454,0.4978
0.2276,0.2079,0.1024,0.2395,0.3353,0.2440,0.1774,0.2364,0.2218,0.2244
