0.4725,0.2567,0.2459,1.0815,0.8145,0.7155,0.2022,0.6926,0.3568,0.2840
0.8167,0.1981,0.1506,0.6954,0.4653,0.5615,0.1636,0.7174,0.1947,0.3472
0.8391,0.4299,0.1074,0.6500,0.4136,0.2242,0.2635,0.5397,0.1815,0.2004
0.2882,0.1351,0.1303,0.3716,0.5381,0.2258,0.1829,0.2960,0.3294,0.5110
1.1982,0.1757,0.6522,0.6105,0.5500,0.2646,0.2981,0.2385,0.4686,0.1993
0.3770,0.1082,0.1245,0.5035,0.6058,0.2097,0.1096,0.2153,0.2036,0.3303
1.4369,0.1691,0.1660,0.4827,0.4133,0.1645,0.1333,0.5776,0.2587,0.2257
0.3557,0.1217,0.1409,0.6169,0.4103,0.1348,0.1193,0.1504,0.2116,0.3132
0.4546,0.1361,0.1348,0.3587,0.3384,0.2155,0.1058,0.2129,0.3102,0.3232
0.3636,0.1002,0.1180,0.3073,0.3768,0.1895,0.1839,0.0980,0.2052,0.3343
