0.4140,0.0742,0.0871,0.8827,0.3805,0.1300,0.0851,0.1004,0.4851,0.3974
0.1602,0.1067,0.1030,0.4365,0.3036,0.1234,0.0798,0.0890,0.1536,0.1894
0.4008,0.0900,0.0912,0.7971,0.5263,0.1384,0.0904,0.2832,0.1972,0.1688
0.2971,0.1183,0.3310,0.3291,0.8540,0.1386,0.1146,0.2587,0.1684,0.1464
0.3111,0.1096,0.2347,0.5338,0.3836,0.0954,0.0993,0.0888,0.1504,0.3501
0.4620,0.0893,0.0776,0.1903,0.3991,0.1247,0.0795,0.1144,0.1763,0.3232
0.2533,0.0700,0.3534,0.2433,0.4812,0.1273,0.1120,0.0999,0.1707,0.2541
0.4734,0.2690,0.0977,0.8719,0.3635,0.1339,0.1179,0.0745,0.1593,0.2834
0.1804,0.0924,0.0885,0.6479,0.3633,0.1107,0.0967,0.0676,0.3880,0.2020
0.1939,0.0893,0.0715,0.2907,0.3374,0.1125,0.0910,0.1027,0.1388,0.2472
