0.8211,1.3262,0.1301,1.2987,0.7109,1.5702,0.1468,0.3580,0.3418,1.6036
1.4521,1.6161,0.1428,0.9311,0.5431,0.8425,0.1138,0.2113,0.3326,0.7787
1.1126,1.0718,0.1419,0.9048,1.2285,0.6386,0.1032,0.2538,0.2700,0.3470
0.5978,0.8270,0.1246,0.4441,0.5563,0.5494,0.0990,0.4126,0.4953,1.2897
0.8597,0.5098,0.1182,0.6836,0.6025,0.7129,0.1185,0.3065,0.7930,1.9447
0.7041,0.6920,0.1080,0.2787,0.7611,0.5708,0.0987,0.2142,0.4080,0.3428
1.6080,0.7940,0.1101,0.4663,0.5115,0.6007,0.1043,0.2617,0.3283,0.4069
0.6767,0.5512,0.1127,0.3481,0.8722,1.2741,0.1430,0.3216,0.3661,0.3108
0.5039,0.5654,0.1116,0.4489,0.5602,0.4787,0.1051,0.3701,0.3146,0.3053
1.2376,0.7846,0.0823,0.2788,0.5953,0.7121,0.0610,0.1944,0.2601,0.2473
