0.2407,0.1799,0.2603,0.6477,1.1375,0.9929,0.1739,0.2909,0.2358,0.2840
0.3365,0.2703,0.2326,0.4837,0.8991,0.3005,0.2156,0.2110,0.2764,0.2784
0.3232,0.1831,0.2641,0.4293,0.5070,0.2627,0.2212,0.1322,0.2497,0.6328
0.4705,0.1899,0.3435,0.5627,0.3575,0.2662,0.2213,0.1415,0.1984,0.2555
0.3027,0.1615,0.2213,0.7334,0.3877,0.1733,0.2005,0.1294,0.2271,0.2594
0.3425,0.2163,0.6317,0.3906,0.5436,0.1815,0.1713,0.0993,0.2007,0.2399
0.2510,0.1701,0.7379,0.7630,0.3857,0.1675,0.2109,0.1586,0.1876,0.2652
0.2710,0.1540,0.2020,0.6753,0.6544,0.2981,0.2129,0.0982,0.2155,0.2863
0.2388,0.1701,0.2298,0.4760,0.3434,0.1547,0.2135,0.2198,0.1833,0.5724
1.4368,0.2145,1.0351,0.3489,0.3111,0.1828,0.1631,0.4049,0.2326,0.2227
