0.9202,0.3381,0.8347,0.3890,1.2359,0.3537,0.1428,0.1291,0.3286,0.7898
0.7906,0.1860,0.4302,0.5430,0.8513,0.1620,0.1729,0.2015,1.4116,0.3232
0.3267,0.1641,0.3015,0.4475,1.4168,0.7435,0.2578,0.1418,0.3819,0.4946
0.8618,0.2442,0.2295,0.2822,0.7209,0.2881,0.9531,0.1884,0.3270,0.5677
0.8156,0.2189,0.2063,0.3702,1.2137,0.7063,0.2034,0.1125,0.2289,0.2916
0.4174,0.2176,0.2432,0.2909,0.6447,0.2628,0.5271,0.2393,0.2656,0.3193
0.3876,0.1889,0.7361,0.7734,0.5737,0.3489,0.6704,0.1981,0.3115,0.2621
1.2900,0.2511,0.8921,0.2943,0.6199,0.3271,0.6259,0.2361,0.2200,0.4493
0.4008,1.6408,0.2485,0.4745,0.5939,0.5918,0.4808,0.2382,0.2476,0.3696
1.3097,0.2603,0.2801,0.3948,1.0035,0.5167,0.2807,0.1689,0.3527,0.6222
