0.4802,0.5065,0.3181,0.5465,1.6011,0.4305,0.6396,0.3835,0.4101,0.8998
0.4420,0.4014,0.3175,0.9197,0.6844,0.3980,0.1986,0.5379,0.3747,0.8030
0.5353,0.4128,0.4695,0.6544,0.9767,0.4450,0.3862,0.3675,0.3560,0.6056
0.4955,0.4133,0.6004,0.7452,1.0027,0.3869,0.3653,0.2957,0.4474,0.9990
0.3589,0.3336,0.2821,0.4496,0.9548,0.3791,0.1962,0.2089,0.3616,0.7381
0.5188,0.5613,0.2062,0.6083,1.0213,0.3925,0.1775,0.2334,0.4072,0.6834
0.3035,0.3299,0.1937,0.5243,1.3499,0.4229,0.1669,0.2302,0.3486,0.9341
0.2897,0.3033,0.1120,0.3363,0.5313,0.2712,0.1223,0.1740,0.3334,0.6782
0.5092,0.3185,0.1698,0.3990,0.7143,0.3125,0.1294,0.1969,0.3235,1.0331
0.3612,0.3270,0.2191,0.4280,0.8387,0.3104,0.1450,0.1949,0.3254,0.6129
