1.2581,0.6037,0.6822,1.5152,1.9344,1.9172,0.8028,0.8086,1.9514,2.4882
0.7312,0.4135,0.7402,2.5613,2.4896,1.0240,0.4170,0.9458,1.1327,1.5521
1.3504,0.2253,1.2642,3.0220,1.3434,0.9613,0.7701,0.5167,1.0335,0.8187
0.5928,0.3284,0.6825,0.9921,1.7018,0.9360,0.2620,0.3335,0.4599,0.8762
2.0341,0.2161,0.8637,1.4038,2.2071,0.9107,0.2034,0.5610,1.1624,2.1739
0.5543,0.5338,0.6292,0.7294,2.7414,1.4618,0.6124,0.3273,0.5058,0.8396
2.0477,0.2970,0.6203,2.9472,8.3702,2.6604,0.3282,0.4919,0.6970,1.9353
3.5054,0.9742,25.9873,1.0712,1.6287,1.0457,0.2482,0.2725,0.4436,0.7399
3.5769,0.2513,0.4603,0.8534,2.1045,1.0671,0.2372,0.2709,0.4634,1.2881
1.5215,0.2327,0.4165,1.4965,1.8565,1.4037,0.4964,0.2979,0.5631,0.8947
