0.000151,-0.000026,-0.000003,0.000024,-0.000025,0.000037,0.000101,0.000068,0.000006,0.000012,0.000063
-0.000026,0.000037,-0.000007,-0.000006,-0.000020,0.000069,-0.000040,0.000005,0.000000,-0.000020,-0.000072
-0.000003,-0.000007,0.000028,-0.000022,0.000002,-0.000041,0.000036,-0.000048,-0.000004,0.000012,-0.000010
0.000024,-0.000006,-0.000022,0.000043,-0.000012,0.000053,-0.000012,0.000072,0.000006,-0.000027,0.000026
-0.000025,-0.000020,0.000002,-0.000012,0.000051,-0.000103,0.000012,-0.000040,-0.000012,0.000023,0.000024
0.000037,0.000069,-0.000041,0.000053,-0.000103,0.000340,-0.000011,0.000200,0.000029,-0.000040,-0.000138
0.000101,-0.000040,0.000036,-0.000012,0.000012,-0.000011,0.000497,0.000013,-0.000006,0.000072,0.000128
0.000068,0.000005,-0.000048,0.000072,-0.000040,0.000200,0.000013,0.000270,0.000012,-0.000008,0.000002
0.000006,0.000000,-0.000004,0.000006,-0.000012,0.000029,-0.000006,0.000012,0.000011,0.000004,0.000012
0.000012,-0.000020,0.000012,-0.000027,0.000023,-0.000040,0.000072,-0.000008,0.000004,0.000067,0.000009
0.000063,-0.000072,-0.000010,0.000026,0.000024,-0.000138,0.000128,0.000002,0.000012,0.000009,0.000371

