0.000273,-0.000068,0.000179,0.000122,0.000276,-0.000077,0.000018,-0.000062,0.000083,0.000076,0.000086
-0.000068,0.000179,-0.000006,0.000063,0.000029,-0.000024,-0.000001,0.000047,0.000011,-0.000034,0.000006
0.000179,-0.000006,0.000177,0.000067,0.000199,-0.000152,0.000117,-0.000079,0.000093,0.000038,0.000074
0.000122,0.000063,0.000067,0.000181,0.000228,-0.000001,-0.000085,0.000025,0.000025,0.000050,0.000065
0.000276,0.000029,0.000199,0.000228,0.000566,-0.000148,-0.000005,-0.000030,0.000278,0.000123,0.000179
-0.000077,-0.000024,-0.000152,-0.000001,-0.000148,0.000365,-0.000303,0.000356,-0.000104,-0.000043,-0.000110
0.000018,-0.000001,0.000117,-0.000085,-0.000005,-0.000303,0.000332,-0.000364,0.000108,-0.000008,0.000063
-0.000062,0.000047,-0.000079,0.000025,-0.000030,0.000356,-0.000364,0.000734,-0.000120,-0.000036,-0.000127
0.000083,0.000011,0.000093,0.000025,0.000278,-0.000104,0.000108,-0.000120,0.000358,0.000024,0.000099
0.000076,-0.000034,0.000038,0.000050,0.000123,-0.000043,-0.000008,-0.000036,0.000024,0.000048,0.000044
0.000086,0.000006,0.000074,0.000065,0.000179,-0.000110,0.000063,-0.000127,0.000099,0.000044,0.000083

