0.000357,-0.000030,-0.000018,-0.000041,0.000051,-0.000086,-0.000020,0.000001,-0.000046,-0.000036,-0.000249
-0.000030,0.000102,0.000002,0.000045,-0.000075,-0.000006,-0.000009,-0.000024,-0.000007,-0.000044,0.000002
-0.000018,0.000002,0.000126,0.000102,-0.000043,-0.000053,0.000046,0.000005,0.000008,-0.000013,0.000109
-0.000041,0.000045,0.000102,0.000304,-0.000015,-0.000024,-0.000013,-0.000049,-0.000017,0.000007,0.000046
0.000051,-0.000075,-0.000043,-0.000015,0.000118,0.000061,0.000004,-0.000017,-0.000013,0.000074,-0.000072
-0.000086,-0.000006,-0.000053,-0.000024,0.000061,0.000134,0.000030,0.000001,0.000014,0.000047,-0.000008
-0.000020,-0.000009,0.000046,-0.000013,0.000004,0.000030,0.000075,-0.000001,-0.000011,-0.000014,0.000040
0.000001,-0.000024,0.000005,-0.000049,-0.000017,0.000001,-0.000001,0.000071,0.000046,-0.000020,-0.000003
-0.000046,-0.000007,0.000008,-0.000017,-0.000013,0.000014,-0.000011,0.000046,0.000052,0.000019,0.000035
-0.000036,-0.000044,-0.000013,0.000007,0.000074,0.000047,-0.000014,-0.000020,0.000019,0.000122,0.000054
-0.000249,0.000002,0.000109,0.000046,-0.000072,-0.000008,0.000040,-0.000003,0.000035,0.000054,0.000358

