0.000019,0.000038,0.000042,0.000018,0.000001,0.000002,-0.000002,0.000001,0.000021,-0.000032,-0.000007
0.000038,0.000188,0.000017,0.000096,0.000042,0.000031,-0.000008,0.000111,0.000119,-0.000082,0.000042
0.000042,0.000017,0.000816,-0.000144,-0.000008,-0.000008,-0.000026,0.000048,-0.000211,-0.000142,-0.000018
0.000018,0.000096,-0.000144,0.000110,0.000012,0.000007,-0.000007,0.000056,0.000086,-0.000023,0.000069
0.000001,0.000042,-0.000008,0.000012,0.000051,0.000022,0.000018,0.000000,0.000001,0.000006,0.000025
0.000002,0.000031,-0.000008,0.000007,0.000022,0.000016,0.000006,0.000001,0.000021,-0.000009,0.000016
-0.000002,-0.000008,-0.000026,-0.000007,0.000018,0.000006,0.000060,-0.000042,0.000004,-0.000010,-0.000006
0.000001,0.000111,0.000048,0.000056,0.000000,0.000001,-0.000042,0.000277,0.000051,-0.000077,0.000062
0.000021,0.000119,-0.000211,0.000086,0.000001,0.000021,0.000004,0.000051,0.000196,-0.000066,-0.000003
-0.000032,-0.000082,-0.000142,-0.000023,0.000006,-0.000009,-0.000010,-0.000077,-0.000066,0.000161,-0.000052
-0.000007,0.000042,-0.000018,0.000069,0.000025,0.000016,-0.000006,0.000062,-0.000003,-0.000052,0.000218

