0.000532,0.000238,0.000298,0.000326,0.000033,0.000156,0.000466,0.000914,0.000571,0.000146,0.000422
0.000238,0.000351,0.000041,0.000221,0.000066,-0.000022,0.000247,0.000400,0.000346,0.000188,0.000269
0.000298,0.000041,0.000564,0.000402,-0.000082,0.000102,0.000231,0.000698,0.000269,0.000157,0.000341
0.000326,0.000221,0.000402,0.000778,0.000036,0.000157,0.000167,0.000777,0.000367,0.000200,0.000277
0.000033,0.000066,-0.000082,0.000036,0.000131,0.000009,0.000096,0.000050,0.000058,0.000057,0.000032
0.000156,-0.000022,0.000102,0.000157,0.000009,0.000185,0.000091,0.000275,0.000136,-0.000088,0.000183
0.000466,0.000247,0.000231,0.000167,0.000096,0.000091,0.000817,0.000423,0.000506,0.000324,0.000495
0.000914,0.000400,0.000698,0.000777,0.000050,0.000275,0.000423,0.002409,0.000988,0.000297,0.000608
0.000571,0.000346,0.000269,0.000367,0.000058,0.000136,0.000506,0.000988,0.000698,0.000217,0.000455
0.000146,0.000188,0.000157,0.000200,0.000057,-0.000088,0.000324,0.000297,0.000217,0.000375,0.000085
0.000422,0.000269,0.000341,0.000277,0.000032,0.000183,0.000495,0.000608,0.000455,0.000085,0.000691

