0.000075,0.000045,0.000039,0.000050,0.000042,-0.000008,0.000023,0.000023,0.000085,0.000009,-0.000007
0.000045,0.000311,0.000057,0.000187,0.000036,0.000112,0.000010,0.000177,0.000161,0.000106,0.000253
0.000039,0.000057,0.000044,0.000051,0.000076,0.000001,0.000018,0.000056,0.000050,0.000004,0.000033
0.000050,0.000187,0.000051,0.000193,0.000012,0.000075,0.000001,0.000120,0.000143,0.000035,0.000070
0.000042,0.000036,0.000076,0.000012,0.000223,-0.000002,0.000036,0.000054,0.000016,0.000007,0.000094
-0.000008,0.000112,0.000001,0.000075,-0.000002,0.000125,-0.000011,0.000008,0.000063,0.000063,0.000088
0.000023,0.000010,0.000018,0.000001,0.000036,-0.000011,0.000040,0.000003,0.000035,-0.000014,-0.000042
0.000023,0.000177,0.000056,0.000120,0.000054,0.000008,0.000003,0.000207,0.000053,0.000044,0.000186
0.000085,0.000161,0.000050,0.000143,0.000016,0.000063,0.000035,0.000053,0.000227,0.000055,0.000051
0.000009,0.000106,0.000004,0.000035,0.000007,0.000063,-0.000014,0.000044,0.000055,0.000085,0.000178
-0.000007,0.000253,0.000033,0.000070,0.000094,0.000088,-0.000042,0.000186,0.000051,0.000178,0.000506

