0.6760,0.6132,0.2537,0.1895,0.9258,0.8611,2.1108,2.0123,1.1910,1.1258,0.9008,0.8329,0.2988,0.2418,0.8757,0.8102,0.8310,0.7705,1.0383,0.9776
1.0690,1.0172,0.6780,0.6183,0.2363,0.1840,1.3456,1.2632,1.4341,1.3779,0.8113,0.7429,0.2671,0.2138,0.2458,0.1650,1.2078,1.1510,0.9813,0.9016
1.3375,1.2813,0.3793,0.3294,0.2273,0.1890,1.5160,1.4508,1.4481,1.3929,1.1174,1.0569,0.2125,0.1663,0.4310,0.3579,0.4816,0.4330,0.8282,0.7757
0.5399,0.4939,0.3272,0.2768,0.2138,0.1768,1.4715,1.4184,1.0495,0.9975,0.9447,0.8885,0.5873,0.5437,0.5619,0.4993,0.5755,0.5214,1.8579,1.7964
0.5918,0.5472,0.2995,0.2565,0.1859,0.1502,1.6591,1.5841,0.9457,0.9050,1.5099,1.4384,0.2207,0.1703,0.2387,0.1624,0.4471,0.4022,1.1824,1.1436
0.4689,0.4227,0.4996,0.4465,0.1948,0.1404,0.9843,0.8758,1.2126,1.1606,0.8735,0.8231,0.2569,0.2104,0.4345,0.3418,1.1472,1.0962,0.6916,0.6493
0.4248,0.3828,0.2510,0.2077,0.1684,0.1330,1.1292,1.0555,0.9338,0.8873,0.8962,0.8289,0.4327,0.3833,0.2341,0.1660,4.0252,3.9782,0.7834,0.7166
0.4849,0.4374,0.4278,0.3776,0.2218,0.1700,1.1550,1.0711,1.2469,1.2044,0.7315,0.6766,0.2403,0.1941,0.2677,0.1877,0.4289,0.3779,0.8179,0.7427
0.7988,0.7209,0.4426,0.3977,0.1518,0.1098,1.2360,1.1315,0.6309,0.5915,0.9901,0.9389,0.1996,0.1616,0.3017,0.2085,0.5663,0.5122,0.8330,0.7654
0.4781,0.4411,0.2714,0.2278,0.1972,0.1539,0.8906,0.8088,0.6161,0.5672,1.0446,0.9881,0.2435,0.1983,0.2611,0.1674,0.4292,0.3774,0.7515,0.6992
