0.1826,0.0678,0.0990,0.0306,0.1663,0.0209,0.8790,0.8038,0.9910,0.9213,0.3012,0.1816,0.1339,-0.0045,1.7500,1.5968,0.4898,0.3718,1.4008,1.2971
0.2362,0.0910,0.1338,0.0177,0.3624,0.2370,0.4679,0.3932,0.6296,0.5744,0.2450,0.1330,0.1212,-0.0026,0.2096,0.0845,0.1689,0.0364,0.6076,0.4941
0.3831,0.2453,0.0959,0.0114,0.1317,0.0127,0.5945,0.4747,0.7651,0.7102,0.1396,0.0372,0.1585,0.0307,0.1740,0.0571,0.2882,0.1504,0.6100,0.5031
0.2232,0.0809,0.0821,-0.0087,0.1286,0.0206,0.5209,0.4098,0.5511,0.4569,0.2210,0.1130,0.1461,0.0273,0.1466,0.0283,0.2317,0.1193,0.2226,0.1107
0.1643,0.0276,0.0987,0.0066,0.1082,-0.0119,0.5819,0.4797,0.5511,0.4679,0.2033,0.0750,0.1068,0.0049,0.1463,0.0193,0.1372,0.0319,0.2142,0.1002
0.1997,0.0688,0.0835,0.0061,0.0863,-0.0087,0.5431,0.4520,0.4448,0.3590,0.1658,0.0784,0.1421,0.0270,0.1373,0.0027,0.3119,0.1947,0.2276,0.1173
0.2161,0.0802,0.0853,0.0014,0.1022,-0.0098,0.2888,0.1858,0.4638,0.3933,0.2120,0.1127,0.1191,0.0410,0.1083,-0.0079,0.2104,0.1053,0.6459,0.5443
0.1620,0.0488,0.1101,-0.0014,0.1157,0.0264,0.4956,0.3750,0.6089,0.5474,0.1339,0.0349,0.1284,0.0173,0.1136,0.0088,0.1085,-0.0024,0.5532,0.4437
0.2518,0.1364,0.1661,0.0763,0.1666,0.0615,0.5059,0.3861,0.4176,0.3516,0.1099,0.0153,0.1268,0.0157,0.1659,0.0484,0.1442,0.0296,0.1802,0.0646
0.2934,0.1815,0.0967,0.0138,0.1220,0.0267,0.2652,0.2127,0.4239,0.3431,0.1065,0.0101,0.1247,0.0402,0.0974,-0.0177,0.1210,0.0077,0.1723,0.0704
