0.2332,0.1514,0.1101,0.0494,0.1676,0.0602,0.5428,0.4338,0.5337,0.4785,0.3308,0.2859,0.2574,0.1914,0.2767,0.1803,0.3644,0.2430,0.9172,0.8264
0.2649,0.1736,0.1938,0.1225,0.1884,0.1409,0.3853,0.2950,0.5123,0.4532,0.3183,0.2658,0.2123,0.1289,0.4202,0.3275,0.2444,0.1560,0.7628,0.6847
0.3990,0.3190,0.1080,0.0394,0.2204,0.1074,0.5621,0.4713,0.4012,0.3397,0.2698,0.1967,0.1419,0.0529,0.2555,0.1605,0.2394,0.1037,0.9460,0.8686
0.8027,0.7309,0.1465,0.0810,0.2054,0.1222,0.7502,0.6615,0.5687,0.5088,0.2173,0.1450,0.1442,0.0605,0.1302,0.0457,0.1742,0.0773,0.5501,0.4588
0.2594,0.1749,0.0895,0.0388,0.1344,0.0470,0.2795,0.2029,0.4780,0.4096,0.2220,0.1518,0.1263,0.0397,0.1439,0.0563,0.3942,0.2971,0.2184,0.1144
0.3016,0.2121,0.0880,0.0328,0.1521,0.0423,0.2814,0.1945,0.4482,0.3814,0.2295,0.1664,0.1880,0.0877,0.2485,0.1587,0.1573,0.0686,0.4467,0.3519
0.2367,0.1414,0.0908,0.0288,0.1515,0.0657,0.2889,0.1955,0.5587,0.4903,0.2532,0.1840,0.1582,0.0793,0.1624,0.0602,0.1755,0.0718,0.9053,0.8034
0.2295,0.1498,0.1322,0.0599,0.1953,0.0847,1.0464,0.9545,0.4957,0.4313,0.2560,0.1816,0.1352,0.0534,0.1403,0.0439,0.1357,0.0393,0.2271,0.1194
0.4034,0.3010,0.2507,0.1813,0.4009,0.3579,0.5742,0.4921,0.3458,0.2827,0.2299,0.1486,0.1593,0.0632,0.1608,0.0655,0.1447,0.0354,0.1855,0.1068
0.2681,0.1839,0.1070,0.0510,0.1592,0.0829,0.3700,0.2768,0.3804,0.3157,0.2381,0.1610,0.1484,0.0613,0.1499,0.0586,0.1462,0.0364,0.2258,0.1305
