0.1285,0.0615,0.1032,0.0805,0.0644,0.0625,0.0950,0.1380,0.1172,0.0958,0.1311
0.1137,0.0404,0.0770,0.0515,0.0388,0.0617,0.0931,0.1272,0.1098,0.1042,0.1076
0.1166,0.0483,0.0789,0.0702,0.0855,0.0507,0.0446,0.1351,0.1122,0.1045,0.1111
0.1100,0.0530,0.0766,0.0576,0.0915,0.0463,0.0697,0.1385,0.1048,0.1100,0.1071
0.1461,0.0446,0.0984,0.0638,0.0876,0.0610,0.0950,0.1122,0.1046,0.1270,0.1132
0.1322,0.0549,0.0828,0.0528,0.0997,0.0668,0.0918,0.1335,0.1011,0.1235,0.1171
0.1409,0.0478,0.0892,0.0697,0.0857,0.0668,0.0844,0.1003,0.1130,0.1153,0.0992
0.1374,0.0525,0.1161,0.0504,0.0660,0.0707,0.1227,0.1306,0.1021,0.1377,0.1089
0.1469,0.0581,0.1175,0.0732,0.0507,0.0602,0.1060,0.1240,0.1024,0.1292,0.1074
0.1277,0.0565,0.1016,0.0546,0.1029,0.0422,0.1079,0.1058,0.1056,0.1177,0.1058
