0.1016,0.0847,0.0684,0.0531,0.0694,0.0964,0.1077,0.1322,0.0921,0.0961,0.0884
0.1278,0.0890,0.1006,0.0779,0.1072,0.0927,0.0671,0.0655,0.0929,0.0821,0.0668
0.0861,0.0898,0.0729,0.0499,0.0924,0.0808,0.0623,0.1080,0.0752,0.0842,0.1008
0.0987,0.1061,0.0995,0.1280,0.1180,0.0911,0.0763,0.0879,0.1164,0.1190,0.0990
0.0789,0.1256,0.0705,0.0594,0.1077,0.1241,0.0774,0.1243,0.0855,0.0871,0.0747
0.0847,0.0942,0.0818,0.0797,0.1066,0.0987,0.0816,0.0895,0.0832,0.0866,0.1014
0.0692,0.1136,0.1101,0.0496,0.0876,0.0953,0.0763,0.0682,0.0917,0.0742,0.0826
0.0781,0.0911,0.0694,0.0702,0.0969,0.1138,0.0964,0.0877,0.1175,0.0948,0.0489
0.0908,0.0879,0.0372,0.0927,0.1146,0.1164,0.1109,0.1302,0.0851,0.0995,0.0932
0.0892,0.0837,0.0591,0.0700,0.0858,0.1183,0.0911,0.0626,0.0787,0.1045,0.0832
