0.0697,0.0686,0.0773,0.0944,0.0697,0.1554,0.0712,0.0815,0.0815,0.0768,0.0913
0.0789,0.0836,0.0723,0.0857,0.0712,0.1474,0.0776,0.1024,0.0776,0.0765,0.0905
0.0789,0.0668,0.0612,0.0794,0.0773,0.1322,0.0712,0.0905,0.0757,0.0649,0.0765
0.0728,0.0731,0.0686,0.0915,0.0818,0.1333,0.0670,0.0894,0.0726,0.0636,0.0802
0.0720,0.0805,0.0565,0.0668,0.0668,0.1451,0.0678,0.0826,0.0747,0.0702,0.0720
0.0741,0.0707,0.0578,0.0852,0.0757,0.1314,0.0633,0.0834,0.0702,0.0628,0.0770
0.0644,0.0686,0.0670,0.0813,0.0807,0.1163,0.0646,0.0863,0.0881,0.1198,0.0631
0.0739,0.0668,0.0496,0.0652,0.0686,0.1372,0.0654,0.1031,0.0762,0.0726,0.0828
0.0773,0.0681,0.0596,0.0802,0.0736,0.1503,0.0683,0.0596,0.0747,0.0855,0.0807
0.0612,0.0855,0.0596,0.0768,0.0765,0.1304,0.0678,0.0799,0.0857,0.0844,0.0784
