0.1043,0.0562,0.0789,0.0536,0.0797,0.0541,0.0874,0.0547,0.0842,0.0713,0.0668
0.0850,0.0536,0.0742,0.0557,0.0581,0.0798,0.0800,0.0665,0.0663,0.0932,0.0349
0.0842,0.0700,0.0673,0.0652,0.0573,0.0594,0.0821,0.0470,0.0887,0.0969,0.0576
0.0855,0.0642,0.0847,0.0639,0.1117,0.0705,0.0869,0.0613,0.0763,0.0713,0.0686
0.0948,0.0539,0.0665,0.0599,0.0483,0.0541,0.0763,0.0541,0.0797,0.0792,0.0636
0.0784,0.0692,0.0734,0.0702,0.0636,0.0594,0.0789,0.0634,0.0985,0.0808,0.0763
0.0969,0.0713,0.0882,0.0623,0.0634,0.0576,0.0818,0.0660,0.0776,0.0805,0.0639
0.0900,0.0760,0.0847,0.0642,0.0562,0.0781,0.0779,0.0605,0.0768,0.0784,0.0602
0.1066,0.0671,0.0853,0.0650,0.1056,0.0922,0.0850,0.0547,0.0642,0.0905,0.0639
0.1124,0.0800,0.0763,0.0676,0.1074,0.0718,0.0837,0.0636,0.0673,0.0850,0.0752
