0.0673,0.1262,0.0684,0.1293,0.0874,0.1391,0.0650,0.1481,0.1132,0.0869,0.1388
0.0808,0.0958,0.0739,0.1333,0.0908,0.1246,0.0721,0.1462,0.1082,0.0642,0.0774
0.0665,0.0879,0.0581,0.1119,0.0747,0.1404,0.0771,0.1080,0.1098,0.0705,0.0710
0.0768,0.0847,0.0684,0.1222,0.0993,0.1375,0.0636,0.1088,0.1080,0.0710,0.0871
0.0679,0.0921,0.0694,0.1161,0.1024,0.1181,0.0750,0.1307,0.0866,0.0584,0.0847
0.0573,0.0953,0.0547,0.1272,0.0581,0.1415,0.0565,0.1243,0.0839,0.0676,0.0824
0.0721,0.0903,0.0607,0.1037,0.0882,0.1304,0.0647,0.1256,0.0839,0.0821,0.1180
0.0721,0.0705,0.0568,0.1022,0.0607,0.1078,0.0657,0.1117,0.0948,0.0613,0.0673
0.0512,0.0591,0.0568,0.0940,0.0861,0.1201,0.0615,0.1193,0.0702,0.0634,0.0903
0.0660,0.0808,0.0636,0.0987,0.0911,0.1286,0.0692,0.1151,0.0797,0.0631,0.0737
