0.1801,0.0652,0.0636,0.0704,0.0807,0.0733,0.0623,0.0739,0.0728,0.0936,0.0765
0.1182,0.0607,0.0894,0.0765,0.0675,0.0483,0.1208,0.0710,0.0871,0.0773,0.0752
0.0741,0.1519,0.0728,0.0741,0.0781,0.0744,0.0641,0.0646,0.0739,0.0702,0.0755
0.0836,0.0744,0.0683,0.0810,0.0726,0.0802,0.0639,0.0631,0.0863,0.1250,0.0828
0.1024,0.0778,0.0681,0.0570,0.0789,0.0602,0.0691,0.0549,0.0826,0.0765,0.0567
0.0889,0.0741,0.0544,0.0704,0.0852,0.0676,0.0802,0.0520,0.0905,0.0871,0.0741
0.1082,0.0654,0.0686,0.0707,0.0733,0.0626,0.0776,0.0559,0.0673,0.0797,0.0322
0.1118,0.0620,0.0675,0.0654,0.0718,0.0739,0.0852,0.0493,0.0665,0.0694,0.0586
0.1024,0.0644,0.0641,0.0639,0.0617,0.0592,0.0768,0.1316,0.0773,0.0886,0.0654
0.0836,0.0583,0.0636,0.0712,0.0868,0.0711,0.0741,0.0728,0.0723,0.0881,0.0689
