0.1098,0.1059,0.0935,0.1140,0.0766,0.1074,0.0950,0.1639,0.1003,0.0940,0.0452
0.0847,0.1154,0.0715,0.0905,0.0642,0.1162,0.0964,0.1351,0.0921,0.0267,0.0726
0.0795,0.0903,0.1059,0.0903,0.0766,0.1035,0.0605,0.1597,0.0842,0.0956,0.1312
0.0813,0.0927,0.0900,0.0858,0.0892,0.1270,0.0655,0.1502,0.1267,0.1032,0.0650
0.0855,0.0861,0.1175,0.1053,0.1048,0.1275,0.1008,0.1281,0.1394,0.1143,0.1146
0.0752,0.0792,0.0792,0.0911,0.0742,0.1014,0.0723,0.1447,0.0853,0.1019,0.1006
0.1206,0.0982,0.1246,0.1085,0.0871,0.1107,0.0932,0.1285,0.0887,0.1143,0.1130
0.0744,0.1238,0.0911,0.1095,0.0826,0.1223,0.1056,0.1365,0.0819,0.1088,0.0805
0.0990,0.0784,0.1066,0.1029,0.0911,0.1172,0.0531,0.1270,0.0932,0.0953,0.1338
0.1285,0.0942,0.1027,0.1048,0.0945,0.1138,0.0713,0.1610,0.1267,0.1106,0.1138
