0.0702,0.0596,0.0557,0.0591,0.0530,0.0799,0.0799,0.1074,0.0607,0.0849,0.0623
0.0752,0.0617,0.0525,0.0749,0.0443,0.1026,0.0625,0.1134,0.0675,0.0694,0.0710
0.0834,0.0446,0.0615,0.0652,0.0591,0.0496,0.0863,0.0789,0.0636,0.0855,0.0784
0.1074,0.0538,0.0549,0.0752,0.0446,0.0942,0.0741,0.1279,0.0610,0.0731,0.0586
0.0726,0.0654,0.0610,0.0599,0.0528,0.0886,0.0631,0.0915,0.0604,0.0813,0.0103
0.0868,0.0631,0.0633,0.0567,0.0422,0.0755,0.0660,0.0723,0.0623,0.0707,0.0607
0.0828,0.0591,0.0499,0.0678,0.0623,0.0631,0.0712,0.0913,0.0575,0.0718,0.0686
0.0654,0.0570,0.0562,0.0654,0.0562,0.0578,0.0103,0.0905,0.0596,0.0689,0.0536
0.0894,0.0520,0.0631,0.0578,0.0599,0.0544,0.0765,0.0950,0.0610,0.0905,0.0765
0.0718,0.0557,0.0662,0.0641,0.0565,0.0583,0.0902,0.0886,0.0551,0.0689,0.0636
