0.1064,0.0800,0.1106,0.0829,0.0818,0.0797,0.1241,0.0990,0.1227,0.1291,0.1359
0.1169,0.0636,0.0993,0.0816,0.0734,0.0739,0.1059,0.1146,0.0932,0.1264,0.0789
0.0982,0.0544,0.1040,0.0876,0.0657,0.1128,0.1101,0.1024,0.1206,0.1222,0.1077
0.1293,0.0581,0.0879,0.0874,0.0626,0.1001,0.1064,0.0892,0.1241,0.1061,0.0948
0.1241,0.0634,0.0855,0.0884,0.0623,0.1283,0.1164,0.1135,0.1206,0.1093,0.0945
0.1378,0.0900,0.0956,0.0808,0.0586,0.0916,0.1243,0.0953,0.1217,0.1325,0.1201
0.1169,0.0391,0.1138,0.0821,0.0578,0.0623,0.0842,0.0950,0.0937,0.0924,0.0969
0.1396,0.0684,0.0982,0.0987,0.0568,0.0930,0.1130,0.0874,0.1053,0.1072,0.1080
0.1196,0.0620,0.0607,0.0779,0.0644,0.0821,0.0874,0.1114,0.1206,0.1040,0.0847
0.1267,0.0671,0.0787,0.0708,0.0441,0.0682,0.0990,0.1193,0.1132,0.1143,0.1093
