0.0570,0.0691,0.0668,0.0681,0.0820,0.1029,0.0652,0.0831,0.1150,0.0675,0.0422
0.0733,0.0675,0.0731,0.0665,0.0702,0.1145,0.0992,0.1050,0.0923,0.0668,0.0654
0.0694,0.0636,0.0581,0.0670,0.0744,0.0984,0.0467,0.0227,0.1279,0.1337,0.0768
0.0662,0.0805,0.0578,0.0691,0.0699,0.1087,0.0799,0.1113,0.0733,0.0678,0.0733
0.1010,0.0689,0.0828,0.0673,0.0852,0.0697,0.0810,0.1000,0.0876,0.0878,0.0747
0.0826,0.0728,0.0710,0.0660,0.0744,0.0921,0.0807,0.1050,0.1147,0.0939,0.0770
0.0501,0.0847,0.0662,0.0755,0.0857,0.2318,0.0878,0.1093,0.0811,0.1010,0.1024
0.0604,0.0873,0.0657,0.0631,0.0886,0.1299,0.0842,0.1108,0.0807,0.0876,0.0691
0.0918,0.0694,0.0818,0.0786,0.0654,0.0795,0.0842,0.0897,0.1042,0.0849,0.0320
0.1448,0.0683,0.0631,0.0623,0.0673,0.0602,0.0715,0.0712,0.0979,0.1008,0.0852
