0.0956,0.0570,0.0929,0.0686,0.0576,0.0650,0.0890,0.0898,0.0956,0.0961,0.1051
0.0787,0.0774,0.0742,0.0679,0.0705,0.0745,0.0811,0.0940,0.0626,0.0634,0.0998
0.0821,0.0652,0.0774,0.0573,0.0478,0.0729,0.0636,0.0908,0.0729,0.0560,0.0834
0.0657,0.0797,0.0953,0.0552,0.0726,0.0729,0.0652,0.0570,0.0750,0.0655,0.0808
0.0826,0.0605,0.0444,0.0140,0.0837,0.0695,0.0834,0.0803,0.0586,0.0597,0.0874
0.0934,0.0668,0.0787,0.0576,0.0847,0.0795,0.0945,0.0779,0.0731,0.0639,0.0855
0.0718,0.0724,0.0758,0.0810,0.0932,0.0824,0.0739,0.0795,0.0739,0.0573,0.0945
0.0808,0.0246,0.0945,0.0541,0.0639,0.0763,0.0803,0.0785,0.0648,0.0803,0.0882
0.0776,0.0686,0.0845,0.0533,0.0713,0.0716,0.0647,0.0874,0.0645,0.0636,0.1056
0.0821,0.0737,0.0882,0.0611,0.0771,0.0700,0.0861,0.0900,0.0591,0.0737,0.0916
