0.0628,0.0642,0.0647,0.0985,0.0652,0.0679,0.0570,0.0655,0.0605,0.0607,0.0895
0.0518,0.0597,0.0523,0.0824,0.0562,0.0684,0.0533,0.0808,0.0568,0.0797,0.0797
0.0562,0.0499,0.0383,0.0652,0.0552,0.0605,0.0462,0.0731,0.0486,0.0525,0.0631
0.0460,0.0504,0.0370,0.0531,0.0520,0.0562,0.0436,0.0626,0.0541,0.0615,0.0697
0.0446,0.0430,0.0357,0.0750,0.0407,0.0715,0.0504,0.0763,0.0449,0.0388,0.0491
0.0462,0.0531,0.0544,0.1085,0.0520,0.0504,0.0465,0.0927,0.0510,0.0423,0.0597
0.0420,0.0433,0.0354,0.0737,0.0465,0.0673,0.0494,0.0681,0.0470,0.0668,0.0774
0.0475,0.0502,0.0518,0.0839,0.0425,0.0549,0.0462,0.0800,0.0510,0.0752,0.0752
0.0779,0.0449,0.0420,0.1045,0.0394,0.0512,0.0380,0.0932,0.0541,0.0676,0.0697
0.0370,0.0436,0.0433,0.0818,0.0489,0.0565,0.0452,0.0937,0.0518,0.0523,0.0747
