0.0749,0.0910,0.0562,0.0720,0.0541,0.0551,0.0818,0.0884,0.0617,0.0457,0.0583
0.0733,0.0507,0.0710,0.0915,0.0380,0.0399,0.0549,0.0839,0.0554,0.0333,0.0496
0.0544,0.0483,0.0512,0.0873,0.0636,0.0399,0.0562,0.0823,0.0488,0.0557,0.0288
0.0451,0.0641,0.0549,0.0757,0.0438,0.0451,0.0559,0.1095,0.0507,0.0412,0.0739
0.0578,0.0541,0.0615,0.1042,0.0483,0.0401,0.0493,0.1269,0.0718,0.0472,0.1176
0.0557,0.0430,0.0610,0.1002,0.0443,0.0428,0.0604,0.1084,0.0570,0.0557,0.0551
0.0607,0.0567,0.0710,0.0831,0.0549,0.0472,0.0610,0.1063,0.0488,0.0370,0.0525
0.0544,0.0567,0.0620,0.0749,0.0507,0.0507,0.0596,0.0934,0.0454,0.0501,0.0477
0.0538,0.0559,0.0583,0.0966,0.0509,0.0472,0.0723,0.1092,0.0488,0.0615,0.0480
0.0610,0.0573,0.0596,0.0855,0.0625,0.0470,0.0472,0.0968,0.0570,0.0449,0.0495
