0.0530,0.0488,0.0515,0.0723,0.0673,0.0546,0.0430,0.0573,0.0370,0.0522,0.0475
0.0385,0.0319,0.0343,0.0530,0.0375,0.0338,0.0435,0.0441,0.0248,0.0343,0.0185
0.0438,0.0309,0.0180,0.0370,0.0264,0.0438,0.0348,0.0098,0.0296,0.0404,0.0330
0.0288,0.0317,0.0359,0.0493,0.0380,0.0354,0.0393,0.0522,0.0343,0.0430,0.0375
0.0372,0.0420,0.0438,0.0343,0.0428,0.0380,0.0467,0.0451,0.0354,0.0359,0.0475
0.0591,0.0422,0.0417,0.0354,0.0304,0.0391,0.0367,0.0525,0.0433,0.0370,0.0515
0.0372,0.0351,0.0399,0.0449,0.0404,0.0364,0.0420,0.0544,0.0433,0.0536,0.0675
0.0549,0.0404,0.0544,0.0359,0.0422,0.0391,0.0401,0.0451,0.0406,0.0522,0.0483
0.0501,0.0367,0.0414,0.0425,0.0404,0.0446,0.0401,0.0562,0.0243,0.0285,0.0459
0.0496,0.0364,0.0433,0.0557,0.0499,0.0341,0.0438,0.0488,0.0364,0.0317,0.0401
