0.1003,0.0927,0.0755,0.0547,0.0805,0.1135,0.0990,0.1317,0.0964,0.0797,0.1243
0.1526,0.0866,0.0700,0.0760,0.1064,0.1077,0.0943,0.1131,0.0795,0.0879,0.0702
0.1296,0.0956,0.0871,0.0850,0.0792,0.0811,0.0816,0.1190,0.0919,0.0818,0.1124
0.1354,0.1000,0.1014,0.0911,0.0700,0.0827,0.1069,0.1183,0.0774,0.0560,0.1090
0.1307,0.1003,0.0832,0.1101,0.0805,0.1006,0.0840,0.1302,0.0929,0.0692,0.0887
0.1180,0.1043,0.1024,0.1051,0.0774,0.0993,0.0988,0.1196,0.0948,0.0916,0.1249
0.1251,0.0763,0.0921,0.0956,0.0921,0.0893,0.0898,0.1212,0.0858,0.0919,0.1288
0.0995,0.1114,0.0760,0.1032,0.0768,0.1012,0.0861,0.1030,0.0779,0.0803,0.1190
0.0927,0.0866,0.0921,0.1016,0.0882,0.1030,0.0966,0.1217,0.0921,0.0824,0.1148
0.1088,0.0913,0.0961,0.1101,0.0961,0.1138,0.1051,0.1120,0.0845,0.0884,0.1283
